Episodes	Reward	AvgReward	Iterations	Loss
35	-191.4010990273186	-197.1088641146965	113	874.6432905644178
36	-127.09198223861578	-195.2165159558835	63	1327.8029713183641
37	-183.08910159534094	-194.89737347271134	94	581.3067413419485
38	-156.55931659318486	-193.9143463732363	120	761.2119714021683
39	-234.40809579835027	-194.92669010886416	111	553.7538311555982
40	-180.91326388257013	-194.58489922529603	94	953.2899942547083
41	-151.85387297375502	-193.56749383835455	109	656.5994250625372
42	-198.91359765491012	-193.69182183408842	117	1357.4900598675013
43	-67.21469130469215	-190.81734159478398	82	488.71911653876305
44	-291.086710267467	-193.04554978751028	100	317.07428949698806
45	-54.30159816952985	-190.02937692624982	85	259.61498887091875
46	-113.01355513261043	-188.3907424200022	112	354.3641876541078
47	-158.32987914163698	-187.7644744350362	62	259.4776625186205
48	-150.1954452483526	-186.99775955367534	109	565.4559735953808
49	-235.2542425022471	-187.96288921264676	103	507.7947706282139
50	-168.50455736480325	-187.5813532940616	108	1969.8694468587637
51	-79.02385203901248	-185.4937090391568	118	939.5366572737694
52	-183.3575874960514	-185.45340485909824	120	875.5311492457986
53	-236.7001995056641	-186.40241957477537	91	824.2319617196918
54	-321.6294998846936	-188.86109376222842	87	519.3854148760438
55	-226.7606480628653	-189.53787151759693	82	657.242492839694
56	-151.91666764737874	-188.87785039706682	127	922.6434462070465
57	-288.8509367878544	-190.60152430035626	142	2111.683132916689
58	-136.44091690953263	-189.6835479039016	84	1621.799393415451
59	-136.3239871385341	-188.79422189114547	72	1212.5729236602783
60	-331.76078847691133	-191.13793609746952	94	612.7777881249785
61	-90.94896650802752	-189.52198497505915	92	1412.8754281401634
62	-242.97909255569886	-190.37051049221216	115	1098.5089844465256
63	-441.81795953412734	-194.29937688349207	132	996.0438564866781
64	-137.64122652746659	-193.42771303186092	152	1124.5641760155559
65	-165.36855810609117	-193.0025743208644	117	1460.0911353081465
66	-165.7320596179865	-192.59555171335876	117	1698.2113074064255
67	-228.29852630745765	-193.1205954573896	66	1100.6067505776882
68	-250.22517009425363	-193.9481979883587	67	357.82591140270233
69	-156.62126150276765	-193.4149560385645	98	582.1656902432442
70	-127.53897736814011	-192.48712535306558	127	1951.1608586460352
71	-142.35583906259905	-191.79085748792022	97	706.4226754009724
72	-169.08618943161963	-191.47983463783393	71	1931.0429312735796
73	-77.91923860948816	-189.94523198880222	78	1324.0448571145535
74	-142.28020867796664	-189.30969834465773	92	1128.4887828826904
75	-230.04058598675442	-189.8456310767906	107	837.2316864430904
76	-256.8954947255302	-190.71640852677422	96	454.8869760259986
77	-190.80531383036828	-190.71754833835874	83	882.268007054925
78	-131.91516904584256	-189.9732144232636	113	1841.9959253668785
79	-59.16108941240883	-188.3380628606279	81	985.1914145797491
80	-207.65941220562462	-188.57659803772663	109	1165.595557704568
81	-159.95512303309653	-188.22755565962137	152	1048.1422987431288
82	-244.46231208009317	-188.9050828454102	88	847.5600927472115
83	-147.8000407968526	-188.41573710673688	114	335.46836879849434
84	-126.7065848844941	-187.68974708059287	80	922.8862249106169
85	-114.4708118610401	-186.83836411292364	79	243.09568014740944
86	-161.7214621558862	-186.54966409042896	125	837.8023752048612
87	-52.74088506193665	-185.02910978328703	104	540.4424396008253
88	-329.74169151450985	-186.65509384768282	100	1315.0825364589691
89	-171.37708802088557	-186.48533822738509	85	723.2809590101242
90	-169.3043255390898	-186.2965358901511	77	802.8746369034052
91	-125.82481025377321	-185.63923452453827	89	1191.164517685771
92	-232.44964132128757	-186.1425722320302	141	1948.351068392396
93	-264.1136090632744	-186.9720513472562	79	1000.7514635920525
94	-125.77243456606266	-186.32784485482262	62	475.34180714190006
95	-119.02578936314183	-185.6267817767842	137	865.0201809257269
96	-282.21855849251546	-186.6225732893175	103	1176.4240426272154
97	-345.23224862654797	-188.2410393641872	154	1738.965980552137
98	-133.00498288228658	-187.68309939972355	142	914.7373885139823
99	-135.12261699315619	-187.15749457565786	82	1101.5754934102297
100	-351.0414170719047	-188.78010766968012	103	1518.4705260396004
101	-156.1051269127479	-188.69380310069795	97	964.7923353761435
102	-202.72316273896269	-189.07375695716814	104	1197.464761428535
103	-202.2151000565591	-189.66920060067787	109	1169.6853413432837
104	-131.860522886028	-189.66636585498858	124	1624.6375115662813
105	-116.64144490132551	-189.0495683836886	86	754.4256342425942
106	-175.83297795846795	-188.72821763790034	141	956.2893852964044
107	-109.54602780311913	-188.2468934244548	70	904.7926780283451
108	-132.14674063011944	-187.4264003617109	88	657.897312246263
109	-230.32244846075585	-188.19480182541497	91	325.0891387909651
110	-261.3385244263914	-188.12838159290715	114	1393.9907850399613
111	-192.1268723957396	-186.78471593507896	106	832.0335183665156
112	-139.57874104082023	-186.93985278121062	67	652.3076545894146
113	-245.31745847002776	-188.22350657918187	81	254.17595951259136
114	-165.87816871717226	-187.46144949904303	88	911.6207296364009
115	-184.73375453062897	-187.7685933636342	132	642.231783632189
116	-145.04711552051117	-186.56156205211147	61	278.8888921290636
117	-131.06538822372795	-186.15107656229287	93	1427.752397030592
118	-64.15676608368881	-183.54899164581693	89	397.8119124211371
119	-117.92818065577637	-181.03370761494452	88	815.8106304854155
120	-109.73365601651888	-180.68570587987767	88	830.7890644297004
121	-125.6124029119084	-180.3732714663561	66	663.9702963121235
122	-162.55207120689502	-178.9053345532489	101	530.572363615036
123	-186.082118306016	-178.8171528429578	110	759.6985522061586
124	-160.21947658483225	-176.69252996358185	102	383.2896498143673
125	-137.36189166088434	-175.97467637483268	92	1043.9746131971478
126	-124.25636190650917	-175.8717039207246	102	358.3857626467943
127	-136.6307820777121	-174.9516897576431	133	1820.7117073461413
128	-107.20348432328224	-174.20676834426746	74	507.740646738559
129	-162.1109966777372	-174.76043249932158	136	1337.6926565989852
130	-213.67909482667537	-176.5572884285496	76	387.1454429924488
131	-185.51121025670557	-176.77988855933705	79	1572.5915512144566
132	-122.12927012119754	-175.08707633632608	104	675.8564178831875
133	-147.24138155967896	-174.37532475679444	84	497.7553454786539
134	-105.31097450562993	-174.2783190339271	95	711.2164311259985
135	-189.90797607918194	-174.67703501950368	86	488.35223757475615
136	-156.40415727914854	-174.33053064575947	95	609.0712029822171
137	-157.21277533483948	-174.62875631997946	109	396.9037107974291
138	-125.4730670915502	-174.0583005328132	69	173.68211422115564
139	-129.1731893823769	-173.78715075844877	106	1299.8477192819118
140	-95.63720084216959	-172.4131815014569	116	790.368729814887
141	-108.58079741962634	-171.6970184671703	72	218.4249825850129
142	-165.90177780824186	-171.83610663384843	100	1450.0256569385529
143	-106.42253569072669	-170.92035354509412	75	746.1897382363677
144	-131.50626745867123	-171.5569038040444	84	281.7500640153885
145	-173.29917082821243	-170.3906905422696	117	457.01216665655375
146	-290.49942266835	-172.7292828640401	109	290.7382383868098
147	-98.28277491840626	-172.58343355498855	94	281.891424305737
148	-142.97568333997373	-172.43141181437804	131	892.8109079673886
149	-127.19911027847601	-172.20372532952783	72	430.29279831796885
150	-125.55508666726274	-171.11759507373588	77	500.995285525918
151	-146.20584155372853	-170.89681570926982	146	1743.746948942542
152	-143.98713266656478	-171.54001650756237	80	810.52062946558
153	-165.88217418616978	-171.3669926134051	106	768.356792896986
154	-123.7645118342347	-170.2488174879454	119	1093.401188954711
155	-190.71418887085812	-168.9526262897886	68	457.1606049723923
156	-103.01017973544495	-167.72737412813098	68	1130.454435057938
157	-209.13592224150523	-168.29390140134015	135	1160.93948584795
158	-133.20684555533302	-166.7528707950776	112	403.2339613214135
159	-110.21210346711287	-166.49317957287548	99	1223.9317315593362
160	-94.13302856136737	-166.07544730973518	72	691.6428234651685
161	-248.57809552589637	-165.25185629041815	105	857.7914539203048
162	-131.0965136108145	-165.64935675678242	80	868.0961713418365
163	-158.40189283213493	-164.81195873971743	129	779.921925239265
164	-133.76077759231828	-161.76188763138268	104	642.0154189094901
165	-251.097215224225	-162.88521425214267	113	1027.3290754333138
166	-142.89721556800177	-162.6627257121616	101	1010.4323907643557
167	-125.71496376227525	-162.26651684230308	64	328.32766961306334
168	-320.44361053018247	-163.1788444088647	121	1242.7903445661068
169	-128.0968760774369	-161.96965337899525	76	565.3417710587382
170	-141.11761038056835	-161.81615188273582	73	354.1628138385713
171	-146.5064961356923	-162.00394909825616	152	729.1092622242868
172	-214.9054075448197	-162.72226165748606	107	354.2969899252057
173	-119.32200896528389	-162.22954699940354	90	483.33198644965887
174	-168.5422902477666	-163.1268049364162	77	675.8348061740398
175	-85.00710360494159	-162.5597444901486	137	930.5843966975808
176	-243.51927008648454	-162.6931968079677	127	1048.8947051092982
177	-112.85448158788667	-161.26704816304053	88	809.1627836823463
178	-97.89356512292846	-160.34712985900646	69	250.94029320776463
179	-121.85091660140033	-160.2474837952001	64	1083.7812809795141
180	-147.13721236290513	-161.11853451748226	131	1197.810902222991
181	-129.16353743084997	-160.3413476385241	158	1037.9306905418634
182	-127.18446396213221	-160.01688566752446	143	850.5158236771822
183	-123.26465366979178	-158.81690885158088	84	599.6943171843886
184	-158.58047619732446	-158.92364583574397	81	197.0289099663496
185	-157.55333068674042	-159.2290591605187	149	1666.1475484147668
186	-170.16417913946216	-159.78047863852288	124	824.8973751440644
187	-140.24401348660598	-159.56783063189633	139	1080.9545135721564
188	-129.38073815828199	-160.32664105859283	83	797.7755151391029
189	-241.5067757542355	-159.45302803126336	166	892.2180196344852
190	-154.96761503070235	-159.2905580016576	165	1239.0567671507597
191	-125.57332723438144	-158.85757782042288	83	1024.3813996240497
192	-127.10580450150576	-158.87026093178656	81	559.9896340072155
193	-163.55885461310166	-158.18817393467577	110	410.7754894196987
194	-129.6200897934	-156.85655493200375	85	1328.5439223349094
195	-110.87192096518652	-156.70902509437133	78	222.57929296046495
196	-158.42503715716794	-157.09911665668838	98	918.3763014897704
197	-120.85476223816306	-155.5014553076354	108	459.0041891634464
198	-126.72050988759733	-153.33797274586362	133	685.2670114971697
199	-161.37178728254287	-153.61883219537114	96	778.0732849910855
200	-194.4404604920073	-154.20613757654786	97	495.94461274147034
201	-130.53637846530646	-152.02291937252215	138	560.4491304084659
202	-60.67274478938906	-151.07804430199386	175	723.1051229164004
203	-220.43331137511177	-151.25339230829235	131	1107.153252787888
204	-173.45599036405676	-150.96864864797053	113	523.2299036309123
205	-110.16867601151705	-150.7538778868368	82	205.76423884928226
206	-164.46109364586698	-151.22733975559458	58	152.97145322710276
207	-119.3597830019408	-150.6681992114706	97	1080.2928310856223
208	-212.48153292365703	-151.6873626285056	128	455.5386888831854
209	-186.35617387939203	-152.2240896903796	71	622.6931366696954
210	-148.24002036622926	-151.411392382513	108	416.45416313037276
211	-132.3634852746459	-150.13441179685216	132	575.7074782028794
212	-140.8411765543894	-149.62663263010612	99	461.88665598630905
213	-125.58657422867641	-149.48809632503537	106	1118.9022810012102
214	-107.30445589146193	-148.12163095297038	132	1174.0398511886597
215	-108.28333909220501	-147.5513851150994	103	502.08027190715075
216	-109.7729008891542	-146.80919844538184	78	699.8426307290792
217	-127.6897955698106	-146.63734379240458	96	1028.397111184895
218	-142.13786470941716	-146.74697227246094	80	1215.511170834303
219	-305.3091156175574	-149.13461929754874	157	1139.9229618385434
220	-193.63130283369043	-149.88415516069642	103	842.3546407967806
221	-275.958926192844	-151.52994991491744	126	1738.6187149435282
222	-140.604532099489	-151.67838683756673	151	2266.9148438349366
223	-257.50158521637366	-152.6184810356804	160	996.7749748528004
224	-166.3947863984236	-152.42355695738738	125	1275.458477690816
225	-268.8594146459673	-153.49919990848775	140	890.3479031994939
226	-151.20466528749705	-153.63625707310769	113	1311.3357171937823
227	-138.5628252870794	-153.77790522539055	117	772.8685114532709
228	-134.81979714422613	-153.75997468149464	129	600.2020884975791
229	-96.24354250484446	-153.65146040606456	83	800.5953458845615
230	-87.08424651634895	-152.9086212955558	83	676.3993303924799
231	-87.0632989077522	-151.65499955378428	89	263.636059358716
232	-127.035612724544	-151.07603324158464	150	1096.8681795150042
233	-146.28762149924648	-151.3152248393871	89	1188.5238336585462
234	-209.1276651065006	-151.92796032004873	170	1171.7603262886405
235	-101.1692613776299	-151.88695325937542	75	317.44956912100315
236	-119.02915685940059	-151.18518277205084	140	668.724789686501
237	-104.91100200743855	-150.6753495515389	62	480.44091426953673
238	-142.67178092797644	-150.53137930988677	107	1012.0372890383005
239	-52.174655920559175	-149.80565246660962	136	878.2566877007484
240	-192.34265600703844	-150.43109273022014	119	859.6173480153084
241	-391.03499265610225	-153.35582334223926	122	1986.5463906228542
242	-123.76599681500626	-153.50617185110445	84	562.1064591631293
243	-197.01793165189838	-153.81425258222976	119	932.5390931963921
244	-175.29729540059049	-154.4961808961888	138	855.9488091990352
245	-125.13389773699645	-154.43308812666726	132	597.0112770795822
246	-101.4758429627468	-153.72196606859336	79	342.7978667318821
247	-60.35615865023461	-151.4433198901962	141	503.6734090298414
248	-141.51454823751894	-151.87135724979134	141	1051.6314649172127
249	-55.04262402111685	-151.00073290009968	139	792.0543858408928
250	-93.35178769530093	-150.66561089432568	72	271.68340184539557
251	-329.245625983285	-152.68234890735562	114	753.6781655624509
252	-115.08162224799302	-152.3741883201701	87	770.3420354127884
253	-127.45478917238566	-152.2105017509208	131	327.7164138779044
254	-151.594782400621	-152.0690424263114	140	1624.0515725463629
255	-103.75645536189592	-151.87094285727835	91	1195.064937260002
256	-127.21683825852621	-151.24225621755227	108	714.6809749249369
257	-149.04164056864425	-151.69801325550475	76	700.5774956941605
258	-149.57186004857473	-151.10827006547572	88	341.55495569109917
259	-112.50918614989736	-150.90334274462984	78	327.798457801342
260	-140.77811681906365	-151.2059765401937	141	426.663173109293
261	-118.9481787288319	-151.4516710963072	67	517.8050611689687
262	-108.33866064060646	-150.0631618400172	117	1147.4624184072018
263	-80.68622629236052	-149.56405008438895	127	1104.4435998797417
264	-125.56387206964231	-149.23892116594845	109	436.99622125551105
265	-117.05407292468178	-149.0735082484471	113	1923.2322977483273
266	-163.79347559970665	-148.2091147868182	163	1228.654846034944
267	-89.25724035496293	-147.67802592332276	84	265.78867019712925
268	-89.89227951765261	-147.3233458812968	108	263.95820158720016
269	-228.81029990704266	-146.41608538007762	128	588.8841992840171
270	-441.8706425232379	-149.52275633498652	158	620.975325576961
271	-114.1630779693987	-149.2558797764601	109	205.25386722385883
272	-143.0978175215491	-149.22213048325077	124	994.8176247105002
273	-89.68428580785917	-147.9823173967462	121	770.2364630550146
274	-276.50653809944157	-149.53859986342104	109	829.7187507078052
275	-284.9322055556728	-150.69097526250923	130	459.10663595050573
276	-79.7063975756444	-150.6384930245954	131	926.0307647064328
277	-149.4876836287487	-149.70748721808314	91	608.1996251791716
278	-309.8393887431389	-151.6578328334817	202	1590.9212988317013
279	-103.37018004794746	-151.71205674363037	126	741.8540625572205
280	-104.35229998877062	-151.53880311380235	73	240.7369911633432
281	-114.96618157344349	-151.22027805648094	114	825.3218962624669
282	-103.62710650939071	-150.9674421067635	118	678.2474888861179
283	-206.78662495044608	-151.7555823145686	99	363.49500991404057
284	-105.14469122348123	-151.57617674579325	166	1444.5686552599072
285	-121.92536394468202	-151.21325484230175	97	305.614098072052
286	-26.422112156254464	-149.9149259459603	1000	4445.245329491794
287	-114.9440106787751	-149.3681916047654	95	406.3345600068569
288	-156.99695581929433	-149.53406232093062	132	990.558421343565
289	-17.64239697004639	-148.42774211114613	77	495.00183928757906
290	-113.59320270683789	-147.16127109087486	143	1928.0581155866385
291	-253.19790962757497	-148.1338482651013	116	1018.0079031288624
292	-108.28106174174306	-147.96263771566927	86	587.7933365404606
293	-75.94703109303317	-147.45611520667447	191	1228.6764301210642
294	-181.77853449425703	-147.6365080767849	62	520.8702590465546
295	-122.56131882145246	-147.5666192552805	87	641.8535592779517
296	-204.95469106768607	-148.49813183055275	161	1483.6098660342395
297	-159.10222107688836	-148.50483662183711	95	886.182651117444
298	-122.79990630110515	-148.5240954739454	124	1865.145874865353
299	-156.45000131791176	-148.81844687424555	153	658.675345107913
300	-103.61951712108052	-148.24664221918158	163	1334.7022176161408
301	-121.46039251470125	-147.52406728871324	108	1033.970430240035
302	-109.19705232072799	-147.3127868318362	120	376.5593571588397
303	-103.26797174938804	-147.73452175223224	122	589.6360458247364
304	-149.35749292304263	-147.0308007774593	122	872.1909943073988
305	-137.34211094521197	-146.67323761489646	93	433.62541464716196
306	-105.09690724766986	-146.62302208258114	68	260.1273887977004
307	-167.83594905867866	-146.656436492609	170	1358.2615011930466
308	-120.18820355603434	-146.66463867631288	80	970.1815621703863
309	-147.18330621957065	-146.01812158023282	119	1129.7511906176805
310	-98.14585376792348	-145.14475207417865	132	1807.9611282236874
311	-255.13479226468368	-146.2031161523812	95	2300.7727574706078
312	-156.1810162582198	-146.43893329083244	89	1038.384050294757
313	-113.89684904903075	-146.1721577709774	82	763.8925428204238
314	-125.79370320275258	-146.17420855289896	128	736.5862930864096
315	-71.93406550838641	-145.824006667918	209	1426.3667860366404
316	-163.80871709491052	-146.37376288576658	88	199.8066997975111
317	-98.88967771153094	-146.26600820083962	142	1114.9510478526354
318	-44.46085112455093	-145.44195924593606	104	534.366247408092
319	-132.45122435551002	-145.34605191569935	104	720.5019979029894
320	-69.9556374565537	-143.0158194586597	130	2908.059258237481
321	-105.36289638989815	-142.14187484040434	187	2530.2463640347123
322	-84.19725482334894	-140.24324443080536	90	779.1015740558505
323	-106.30091532871039	-139.90360466079764	61	466.951199144125
324	-129.69734979329297	-138.63821619126222	109	976.1360354572535
325	-97.9452083652949	-137.96049759687477	100	549.3001522570848
326	-133.6039303316428	-136.62133438584186	116	2496.9702882394195
327	-96.95200767970823	-136.08417936002215	115	638.6272202655673
328	-145.71645441365973	-136.15500737117642	79	315.81608022749424
329	-100.29682785789616	-135.81319579408407	124	584.2431824281812
330	-144.20596817835693	-136.288071295802	165	1049.4793318286538
331	-142.00337020077396	-136.8318249956478	76	137.5757270604372
332	-100.83533665599457	-136.96818180503632	106	1329.019894786179
333	-108.62638080186613	-136.7859121820395	93	1178.931013405323
334	-123.86587747611124	-136.56391471646396	117	841.1630955338478
335	-129.32501889590478	-135.77378950645803	143	722.4292725324631
336	-183.1425288518027	-136.5854060161033	111	673.643655732274
337	-97.30958524086294	-136.3703607525534	81	406.4059371203184
338	-69.32718062420933	-136.01804568935313	78	667.45525431633
339	-54.21815647981407	-135.14226722947032	120	1013.5498946756124
340	-91.51790506040778	-135.53180434966686	102	605.6069407612085
341	-86.60789438636453	-134.4849255217394	109	1310.0855947211385
342	-55.80683942308718	-131.16583489566995	98	907.192827641964
343	-178.55457557035345	-131.70829607146544	94	342.81850058585405
344	-115.68427465515055	-130.9030123388244	104	727.5270720273256
345	-98.08957031684538	-130.13857941720315	120	919.9413710981607
346	-85.4441136887941	-129.74561125831008	111	1002.7182471305132
347	-114.82971976215985	-129.87782786028444	431	2755.768586538732
348	-177.4179062699788	-131.03685506444035	106	1563.699123173952
349	-115.24986198362345	-130.77680866588693	79	451.1711458861828
350	-16.92164316501497	-130.3993732118661	264	1310.3267541900277
351	-180.36736932425623	-131.26091362403398	124	1718.5500668510795
352	-110.75499860538089	-129.0976400856389	96	474.12976226210594
353	-147.58988470217014	-129.41950407033372	112	1444.0054252520204
354	-59.68855166999211	-128.74855122377534	136	582.1774597764015
355	-71.5771676505941	-127.95629761238894	172	1066.6705763563514
356	-129.9092673457298	-128.21523634490214	124	450.46625296771526
357	-69.72033086852343	-127.64596399450609	124	1136.199577987194
358	-51.133799981015244	-126.67657943423252	101	460.1700504273176
359	-120.23101363727062	-126.38607600441765	151	1250.1368213295937
360	-110.14234410100825	-126.36264192472568	67	817.1884621083736
361	-110.44514436529909	-126.06231546478743	70	415.3046867996454
362	-140.55472694859992	-126.2762416847851	118	3058.827712252736
363	-164.3069183275593	-126.83038285000251	63	421.74075450003147
364	-121.0741568721487	-127.23026335079246	130	1036.3521158471704
365	-190.27220702418424	-127.8709399345008	221	2223.681949287653
366	-194.14324814361214	-128.63419909508426	120	1102.390722475946
367	-59.473966751582665	-127.60133267084538	159	1762.7334181033075
368	-140.19538814611911	-128.10567076778753	199	1660.1128105781972
369	-54.89210990956401	-127.75913443503418	99	620.0654570162296
370	-81.22147383582714	-126.29785892937858	87	415.6892818957567
371	-112.65224696561232	-123.03827085455062	124	2117.1694341152906
372	-108.7067750459098	-122.98424805332796	71	840.6847670003772
373	-214.82055338846328	-123.69437415102017	119	1061.2306455895305
374	-99.09627133066513	-123.78756212649351	127	1265.3733576238155
375	-78.74423708391662	-121.82951954218137	111	2208.2878536470234
376	-81.79263820523576	-119.81823669712755	202	2227.749401371926
377	-235.3037124058594	-121.35880417069401	204	1225.144253358245
378	-96.81099631529365	-120.83725281115488	164	1853.7821670621634
379	-140.37855783984122	-119.15942280221132	109	622.1820543184876
380	-75.23237022282187	-118.88083062572494	144	781.1760411895812
381	-71.61359255629648	-118.5566850075816	150	1575.90729534626
382	-160.5955297043409	-119.00846073164992	128	542.0883037596941
383	-75.48252041309519	-118.72980146336975	164	1265.1119448691607
384	-140.58131886382785	-118.07430338330423	151	1082.170822635293
385	-298.98966516254234	-119.9935605510177	168	1621.8909025862813
386	-109.50087939978759	-119.8705458525534	97	339.01096235215664
387	-154.12683236420844	-121.13494902292918	105	1038.1675908565521
388	-101.66223543767718	-121.00344629776981	68	1256.371924892068
389	-125.96771164632911	-120.69622605843352	109	5515.664331138134
390	-141.91341542836935	-121.92663218178326	104	1926.4593301266432
391	-104.7774100880772	-121.83934710634998	132	5160.11874294281
392	-57.71061190763628	-119.90382930714267	126	1414.567023485899
393	-95.4211291271871	-119.77650324165202	161	6029.704172775149
394	-211.5768842549141	-121.11937307493795	134	2843.8183658123016
395	-178.60758305539974	-121.08797751613739	117	1461.0712495744228
396	-133.045389684088	-121.19178019794566	161	2477.772985085845
397	-77.71756712861443	-119.93200669359842	109	600.7290743589401
398	-84.1343576329097	-119.18975061989566	86	782.894564948976
399	-109.74216933952788	-119.06046609552361	213	7184.26365365833
400	-111.21731511428517	-118.6126177172699	142	686.8512637168169
401	-179.4487412298659	-119.36340211438657	105	738.1315526366234
402	-101.55171926157217	-119.16628653762292	143	2835.8796552866697
403	-27.343987267759275	-118.35586015095984	121	4288.141605019569
404	-42.593172444173206	-117.75511956377949	85	1280.2785457670689
405	-115.94275747096813	-117.42428059890747	177	2330.087298080325
406	-158.8445568271557	-117.6371761026891	171	6451.989149928093
407	-289.9530575126006	-119.46743501620328	190	3401.2842557281256
408	-116.81522958104115	-118.96227937781083	133	2578.0102024376392
409	-67.71242483876613	-118.44271721229335	157	2668.686065495014
410	-127.06508612443612	-118.24352691432169	123	2368.505454517901
411	-234.3481576346281	-119.59206457636827	133	1776.8402100801468
412	-93.84132456653089	-117.99509954965387	129	3489.264635488391
413	-113.99324478357634	-117.57739884198412	111	2223.3688231259584
414	-157.25747780924365	-118.00671199802585	111	4778.464233666658
415	-216.66740077730765	-118.90645157797194	148	2450.399710766971
416	-319.2061832054906	-121.35469036705219	186	4250.737815454602
417	-177.07684603195827	-121.48605798029027	166	4539.901726894081
418	-90.42657328447478	-121.40226486715112	85	3419.907378271222
419	-122.18197966420692	-122.17178099130611	111	2457.397447884083
420	-222.35161492180714	-123.06188386820016	213	4210.037316381931
421	-195.02208637277965	-124.30016554063802	158	2806.967586070299
422	-395.6122245760032	-127.17392126525291	168	12335.702790930867
423	-38.1432063720267	-126.71794058751705	119	9339.122357696295
424	-35.7187070605314	-126.01910684228756	146	2910.4022794365883
425	-109.95976939133335	-125.82368525414932	106	942.5425933375955
426	-98.97290748224937	-125.83386049293107	179	4173.015770986676
427	-120.73838029699246	-125.70647880941968	213	4680.105582386255
428	-430.4997814851242	-129.0089320154139	135	3984.44588381052
429	-49.127541674508315	-128.05260614670945	90	979.2948145866394
430	-156.48294247905926	-128.60890431127544	112	3813.9458200633526
431	-232.21243791037696	-129.48025549674097	280	5303.344934314489
432	-82.95811328295068	-128.8956489926041	97	2506.037766814232
433	-119.44831678801334	-129.07993592460429	127	1168.977281101048
434	-100.5069288433082	-128.99954531115318	78	513.9755766093731
435	-119.89501531329009	-128.9602298441946	92	863.8881676197052
436	-64.98486119059748	-128.3231985797856	160	7638.779657438397
437	-52.296994922619675	-127.02769824385311	128	1071.7515191584826
438	-77.9869869369916	-126.83638538935932	122	1120.8540484309196
439	-171.7292468868062	-127.85026723354345	306	5218.569246664643
440	-44.42629378480167	-127.75331809794928	152	2238.9364881813526
441	-73.05394452209167	-127.57050660747088	194	9361.721189901233
442	-34.34688081383473	-127.05307082952504	135	1155.3353624008596
443	-103.90347145725394	-127.52927510709104	213	1564.6780510433018
444	-64.2620757368588	-126.39766619784854	226	3643.2665788009763
445	-333.2348754644688	-128.55163254249524	317	3091.4952670410275
446	-87.08382713564491	-128.44266478822593	121	1038.8690920472145
447	-46.97373882828001	-128.06176998762677	193	1120.509653404355
448	-71.4367570304787	-127.63213669325368	158	2034.8605004101992
449	-120.11286102472819	-127.06476000765717	107	522.5227452665567
450	-169.27646283081788	-127.59967684772842	138	2121.1595143079758
451	-93.98247027244142	-128.36265533394055	150	2045.9238236248493
452	-98.58352181323721	-127.55291426947502	166	2490.538183823228
453	-124.00702988408615	-127.68412249995724	271	2969.952089294791
454	-74.96885265171413	-126.9651023806458	147	1833.3306473344564
455	-79.27616415397846	-127.159039137913	105	1156.8847242593765
456	-199.9484369833075	-128.4300418045735	173	2170.5064051523805
457	-263.6056083113856	-129.75376795274832	434	4538.011006694287
458	-100.79590478509327	-130.06144690241734	109	978.2545606046915
459	-233.17458898675213	-131.86383095197908	338	4424.638080529869
460	-88.74235462561813	-131.55206205087362	256	3949.984092552215
461	-108.26598379531258	-131.53348422606476	114	3966.143872320652
