Episodes	Reward	AvgReward	Iterations	Loss
219	-103.02066163300921	-202.3312608296405	77	1452.8669895529747
220	-212.39871135128703	-200.856614649099	91	3705.698431134224
221	-175.67777682708711	-200.66741160078814	85	3359.9578006267548
222	-231.68572767368263	-200.45654771566717	77	3429.980762422085
223	-402.3076786816224	-201.31242260467525	118	4615.155353337526
224	-179.79810689119324	-201.57197942718608	83	1988.5904927253723
225	-185.62007719304032	-201.446940695261	90	2230.5716793239117
226	-167.68932761631578	-200.8208680429964	101	4156.148406147957
227	-150.59042442182283	-200.2636777401108	72	1927.4528627991676
228	-130.36972594895303	-197.20756439014934	89	2436.619715154171
229	-136.06650938292339	-197.24337991641977	106	3245.0099380910397
230	-114.58817312928934	-194.05706290372055	58	2327.677756279707
231	-481.4051535126914	-197.14477308726268	106	2147.1597005426884
232	-222.76546746173926	-196.53958112802732	64	3202.9084315896034
233	-400.2295531175087	-199.24445458637703	103	2948.094167292118
234	-160.22703909649448	-198.68950363304015	94	3011.4794461727142
235	-235.51109461936727	-200.42154019405606	109	4325.820727258921
236	-159.1260280772966	-200.1270815771701	110	3840.2948120236397
237	-414.2924442755037	-201.54402640810503	114	3008.201870203018
238	-359.77567210873855	-203.22335803146592	102	4369.449486553669
239	-177.47901141285683	-204.68515111829188	90	3600.407837808132
240	-339.1367945314295	-207.2494730573887	82	2692.9264754652977
241	-208.7888125806528	-203.9431372468382	67	1573.4980083703995
242	-194.5697083644657	-204.53687220711365	62	2907.619485974312
243	-167.29611693939543	-205.0259758897306	75	1184.1156336069107
244	-170.58378335538373	-205.52604239521034	80	3269.720256447792
245	-256.98508679297606	-206.7086679599853	104	4867.470754683018
246	-141.54381975946842	-207.4946253961315	77	2680.7444138526917
247	-247.65717808379694	-208.55157613460193	61	1874.5158191919327
248	-163.56495437527465	-209.0900590098088	64	2738.828444957733
249	-103.87169462941407	-208.5632278044488	59	1853.3222905993462
250	-377.58874233837525	-210.74301337335555	83	2618.1540419459343
251	-188.55003303918528	-211.10365388958704	107	2490.9336365759373
252	-168.4827300960474	-209.92864602989147	102	3366.796505689621
253	-160.58197765614105	-207.4717804386083	93	2976.0550969839096
254	-185.231988467374	-208.02868828747864	77	2187.7716678977013
255	-174.17191495389733	-207.69038937983106	106	3731.8297355771065
256	-179.73442295271258	-207.55009849460987	69	1972.5914635062218
257	-303.80491907664054	-209.81542455324123	101	1843.4112966358662
258	-82.85916100148262	-208.20589314315455	104	3888.167943239212
259	-183.80686241697566	-207.5975166700161	107	4181.837605595589
260	-184.4188273057665	-206.38062565695196	84	2437.0523765683174
261	-282.7304893606175	-207.77769837020392	63	2088.7797214984894
262	-266.8256266372602	-209.144470149543	85	2525.9896159768105
263	-176.11460131837606	-209.14861606348506	85	2472.6945608258247
264	-411.63613772737517	-211.023982315082	102	3418.928274989128
265	-167.13147253359529	-210.6604747285052	63	2190.5421426594257
266	-363.9967959085731	-212.8531969172361	87	2819.953038573265
267	-416.04475526804987	-214.11235455429073	101	3792.654266655445
268	-275.58523695059614	-215.4274276476485	72	1967.7299586832523
269	-426.64848348773074	-216.61511166750248	123	4565.765582561493
270	-262.92844634429093	-217.89739592939154	94	3718.123084485531
271	-141.7774307657075	-217.5132638224317	58	2677.96984654665
272	-164.71320113512647	-217.3031837928679	91	4274.093485355377
273	-193.1830725450538	-216.37225500370496	95	2895.1470826268196
274	-265.36217030607145	-216.0284278787574	105	3695.7650858163834
275	-342.06864046374193	-216.83951773685155	109	2251.8958497047424
276	-280.45961155230054	-217.21357208170124	104	4733.8471022844315
277	-274.3825088694615	-218.10781732776496	101	5510.474276542664
278	-104.51498521527772	-217.61151808220862	62	3894.611031115055
279	-255.28176757634375	-218.62975669911515	110	3856.253619968891
280	-162.2297461126284	-218.56199639299663	65	2620.839352965355
281	-268.35513500599814	-219.87112178488562	92	2934.3128719329834
282	-174.51048148128768	-220.27347355508658	94	2919.848204791546
283	-361.9816437422364	-222.25554649562747	110	4381.203217625618
284	-294.889422553758	-223.86756541956106	102	4490.520967900753
285	-164.4060670523114	-221.56831104865384	62	1447.1326440572739
286	-593.5672980446165	-225.91114711165292	112	4496.029809474945
287	-186.47295053114703	-228.01930686902884	107	6024.273254215717
288	-158.63596226121916	-227.31141428059559	90	1128.2727198302746
289	-190.82963714171538	-227.84803690198166	122	3021.840946674347
290	-161.68623993407465	-228.0871848215581	98	2714.322240650654
291	-244.35807780649762	-227.6625532966722	84	1926.182210713625
292	-198.6638611989976	-228.02317353184645	70	2230.9016465246677
293	-197.99852364833032	-227.28094678518812	99	4931.385404199362
294	-235.22661084751218	-227.65771057900633	87	2189.817465543747
295	-237.39837357663995	-228.1437747410101	63	1987.1492905914783
296	-132.87303560234133	-225.993526923281	62	1519.4415833353996
297	-232.21232931499293	-225.6076457500337	104	4319.392437815666
298	-146.03034785222158	-225.11917198825873	100	3757.7461192011833
299	-164.5276324872109	-224.39145660753616	99	3458.784045279026
300	-111.03678551730931	-225.06301852766205	55	951.6614589691162
301	-484.1272003741063	-228.40512084394086	103	3841.1430708169937
302	-169.11533729174016	-228.59918938532306	63	3675.9156009554863
303	-303.88097133866535	-230.2295042559071	110	4818.97998431325
304	-170.57882437149433	-230.2691923870346	66	2878.38228392601
305	-198.6473731409198	-230.58397455080922	59	2164.597305417061
306	-115.25741287277192	-228.8583855948537	99	2938.629250586033
307	-205.258572701043	-230.58138484817988	69	3167.519998073578
308	-5.007733589858162	-228.67224109817212	85	3164.9912642240524
309	-165.67941622122856	-228.80180467374507	57	1937.6165583133698
310	-184.88098385582438	-226.54325546004668	87	2994.820699572563
311	-165.48025643470453	-225.42050035698415	60	749.3520430326462
312	-74.09129372285834	-222.572890259738	114	4674.465204209089
313	-369.35555598120953	-224.65341628433922	99	3743.3069362044334
314	-205.07144614617513	-225.1315447058976	91	3450.241048514843
315	-205.29867149970661	-223.12140313674738	66	2692.719959795475
316	-150.22441637489771	-223.07535419448672	68	2385.049404889345
317	-136.85228558927224	-221.03975843621004	66	2906.59580886364
318	-474.0936781104581	-224.6275141574201	89	3447.049326479435
319	-133.31008113168966	-223.65684157996535	61	1901.061803817749
320	-233.56869991053364	-224.94939641439626	90	5109.482224822044
321	-476.24970156518873	-227.5617824561181	90	2473.5930966436863
322	-155.0887933255314	-227.3579311343205	66	3451.762835085392
323	-117.24662059215528	-226.22487066816677	57	1170.2530664205551
324	-239.92324037010277	-224.61710395221112	79	3357.8928190767765
325	-212.7619333854974	-224.9434784719567	61	1340.8189383149147
326	-183.02819254055282	-224.91781624767466	117	3581.9771965146065
327	5.6753018522969825	-223.20133476778736	75	3435.0413408875465
328	-203.86547315455454	-223.7288104978144	64	1458.9503595232964
329	-150.774287449526	-223.93083585920624	81	3538.322630792856
330	-64.48557558318062	-223.2221137423771	71	4218.771743416786
331	-133.69746678123278	-223.41131466962406	111	3164.953819990158
332	-66.41323097258294	-219.30248375338533	91	4150.914639115334
333	-136.985422687088	-218.45317637937893	70	2188.6680835187435
334	-185.69287878032583	-216.32905089089198	68	1681.3950250148773
335	-228.11240686633334	-217.00118324504876	65	1722.1160494089127
336	-180.58653608407508	-216.4573757347984	73	1974.1549119353294
337	-158.79858314541616	-216.45413370576986	76	3723.7784744501114
338	-189.47796422654972	-214.2282477646911	88	1964.61225771904
339	-147.33979061529828	-212.12492220535012	78	1885.2654410004616
340	-189.83898588289634	-212.247298190202	74	3118.651526629925
341	-150.8073959758325	-210.38265067975053	76	2871.243718355894
342	-190.81926960019283	-210.20473441261726	85	2848.0651204884052
343	-138.50959252914652	-209.6496837607824	88	2854.548341155052
344	-200.9209421061844	-209.98260282183978	78	3258.583514481783
345	-162.8527039790211	-209.90605748147976	70	2828.141532599926
346	-160.8864622791653	-208.95458595164004	79	2762.537116408348
347	-34.9658259547446	-207.8993582902071	118	3904.6194236278534
348	-189.61920631886403	-207.32472490639591	83	3469.6440052092075
349	-234.55146393878798	-208.02756163474746	71	2658.6591377854347
350	-159.84731460095736	-208.5817756938717	72	1156.9051233530045
351	-262.85744656649206	-207.44582227038768	75	2504.0042182207108
352	-263.55308559349726	-208.18842675112344	98	2753.771883815527
353	-177.79268514896305	-208.2806045239246	82	2746.25782507658
354	-197.48855403803515	-208.6460161712701	86	2059.054800093174
355	-185.7968775147458	-208.65160913213518	62	3747.82496124506
356	-184.28539967804576	-208.75174264425544	82	4309.8862217366695
357	-159.85376315950012	-208.55490442848105	78	4173.028442978859
358	-218.26714216117603	-207.70799574614972	88	3544.1083279252052
359	-196.47647289074797	-208.83291962624145	85	3353.2088594138622
360	-211.38415760836725	-209.1059621528889	82	3677.3966403007507
361	-126.8478829625588	-208.53595280295616	113	4300.964221775532
362	-268.16130856186135	-208.391703488117	91	1328.4020865857601
363	-233.91539741374015	-208.06585963441876	68	2266.1659954488277
364	-155.02294427270763	-207.85703134683794	62	2670.482817083597
365	-150.32212443807214	-205.26976388852796	74	4144.178442180157
366	-234.1894611848866	-205.93370437022392	76	1308.76110547781
367	-48.01123941584807	-202.80513450395932	59	2149.098058819771
368	-157.66553293968698	-200.24692438189632	69	2148.256940603256
369	-136.23044191789336	-198.867173936028	109	3233.775027036667
370	-139.21667562724178	-196.02131445226073	57	1841.1709174513817
371	-231.72115060723206	-195.71233132615126	92	3214.1739550232887
372	-376.0548345336077	-198.03190958127894	95	2783.578612983227
373	-152.64952839050846	-197.9124672768768	69	2796.507501065731
374	-162.82562531742428	-197.61189849244482	109	5317.499497413635
375	-390.4478599005099	-198.8503706666472	88	1332.9121396541595
376	-130.63973521147193	-196.7570151691	66	2859.4281719326973
377	-160.40605405646068	-195.56836608498278	100	2551.4093655347824
378	-179.9627339354587	-194.63351682821045	65	848.5636200010777
379	-496.2457426467205	-198.51203917901682	92	3239.174899250269
380	-155.33858332204355	-197.52250270125145	69	2202.0003485679626
381	-196.81248837373175	-197.86490608997525	103	3272.770461142063
382	-151.89204449586265	-196.7118061839343	117	5108.82651886344
383	-164.84013054091974	-196.6160601350198	52	973.6185309886932
384	-159.81650146744303	-194.61442506299213	60	2514.540179491043
385	-169.60730913915694	-193.37400809849112	70	2162.1984120607376
386	-121.31165412710615	-192.947330742796	52	1937.1901853978634
387	-142.50352088169242	-188.48135275108385	67	880.0571462512016
388	-174.7572651611519	-188.3653558662324	86	1487.7026450932026
389	-177.6741818046077	-188.55385308943426	79	3555.961824476719
390	-405.1404702070432	-190.67574252572467	101	4033.598884522915
391	-163.2915070621841	-190.69163625966635	102	2112.6989141106606
392	-184.64976289730657	-190.10046482492194	78	2816.189962863922
393	-214.73630825455734	-190.25959796408588	83	3224.4004476368427
394	-260.837679705053	-190.88176782603358	82	3623.5965334177017
395	-163.0108910651811	-190.16676069947587	109	3874.2164167761803
396	-190.77383310631933	-189.70513158590836	89	3222.182370275259
397	-159.80081172509657	-189.9717432306881	87	2500.2661014199257
398	-176.34561884576814	-189.41860748346804	58	1592.105244845152
399	-84.8363441792887	-188.81272625898356	74	2869.047309219837
400	-291.1367224906286	-190.06628160555206	105	4525.838338375092
401	-164.496805949549	-190.59558873854456	88	3527.503515124321
402	-193.7341132069586	-187.72040965768167	82	2922.297620534897
403	-205.38142010020317	-188.07947978449815	121	3164.86674785614
404	-148.55875772788437	-186.5416360853815	105	1665.669853925705
405	-469.8968104387528	-189.50518050188904	116	4009.8059134483337
406	-215.47550315521502	-189.67179565054542	71	2097.2854745686054
407	-185.8953938894474	-190.3711816012056	80	3822.184935748577
408	-218.30811546238436	-190.5003849948822	102	3440.037599682808
409	-242.71365918072672	-192.8539090106334	83	2265.5004378557205
410	-122.46246807533717	-192.42601843493148	57	863.766677826643
411	-182.10284478134818	-192.39851210746144	67	3728.9928376078606
412	-168.40457456498768	-192.4274657523157	97	3729.2260358929634
413	-182.17921343077148	-193.4976431751664	55	1251.6885372698307
414	-192.10968736388386	-191.7427335848958	103	3785.093413710594
415	-220.25936989217786	-191.89310906752954	91	2314.935973763466
416	-164.79188490723638	-191.49205177453473	75	2669.665207207203
417	-253.772733367422	-192.5172826358469	100	2927.8410823643208
418	-249.27513998848028	-193.63038020415584	72	2145.587521612644
419	-180.83467235104825	-190.72682569168643	78	1899.2309487760067
420	-242.3314471630513	-191.80624515734345	75	2894.132818698883
421	-149.588917928785	-190.97476216742518	59	1782.9862631261349
422	-208.97545017776986	-188.32848245071804	79	2901.955785036087
423	-183.16583016506274	-188.6064729144758	89	2436.7005455493927
424	12.003035545828538	-187.3267733487532	68	897.6995123028755
425	-132.8200147328489	-186.26634537214676	59	2457.1470457315445
426	-130.9227570408118	-185.45605649744687	61	1955.9088294506073
427	-177.88889863301367	-185.4051723993524	85	3273.762707620859
428	-419.3372677857392	-189.61321764329338	111	3243.7452452778816
429	-231.16809896856645	-189.8835406711549	82	3503.36598020792
430	-200.56686205822595	-190.3765364593598	60	3738.6894233822823
431	-172.95568574587892	-191.45049794611919	100	8011.69251281023
432	-148.55067866084664	-191.59755944987774	76	3344.2146677970886
433	-200.36855307637714	-192.92384976773707	67	2179.0261230766773
434	-197.542629961365	-193.52342607738336	71	3216.8318697810173
435	-69.05270912239753	-192.36857291245337	104	4433.351462423801
436	-126.94696614503619	-191.36693488550983	93	2119.1561908125877
437	-165.14217407665723	-191.21402041018885	59	914.692989885807
438	-168.7708346229984	-191.31275557333328	60	437.7663549184799
439	-138.35643769143945	-190.80660184526286	70	3560.913749396801
440	-152.74147217222983	-190.8600838408761	80	3752.7502041459084
441	-182.1574881848343	-190.78402940822204	66	1666.885356515646
442	-169.63575365021586	-190.97044879113673	82	2045.7337507605553
443	-174.96621667739367	-190.81348787110898	103	3252.512820661068
444	-218.9056992374848	-191.60948892762718	105	4948.30420511961
445	-147.13998341863424	-191.0770041881465	57	3271.2153947353363
446	-152.3676655667246	-190.9731919266386	99	2216.589620679617
447	-161.7997353393065	-190.98223423416476	58	2118.2815667390823
448	-356.44194570604316	-194.1651661128905	94	4262.12285733223
449	-197.09619545683722	-194.239195708316	93	1589.9694312810898
450	-255.5894725288915	-194.4474928230695	100	3146.1273844838142
451	-160.66584522738225	-194.45559708669742	100	4797.409019470215
452	-222.15703972236918	-194.05262276150808	66	2411.7943408489227
453	-157.52535510639723	-193.00284325173482	104	3344.392216861248
454	-140.95323435784593	-192.638096214199	57	1874.4652817249298
455	-325.27747935788125	-193.90333309855393	99	4330.560145944357
456	-184.7644633497124	-193.89311117612786	67	1884.2607585787773
457	-219.65851990632743	-194.24334008927914	95	3586.408499866724
