Episodes	Reward	AvgReward	Iterations	Loss
66	-252.23581626352808	-223.92869322615124	76	nan
67	-148.964683577796	-222.82628131955778	67	nan
68	-176.02394439578114	-222.14798658153205	100	nan
69	-486.89622186697613	-225.93010422846697	93	nan
70	-194.43788424085878	-225.4865518342753	88	nan
71	-181.28526709818513	-224.8726451018296	91	nan
72	-267.31811983089653	-225.4540899611319	109	nan
73	-188.96863542830278	-224.96104327825586	99	nan
74	-353.34023698946555	-226.67276586107198	94	nan
75	-166.5418522951175	-225.881569629941	73	nan
76	-170.28665970816635	-225.1595578127751	59	nan
77	-143.74433776662121	-224.1157729403885	85	nan
78	-52.99699202238541	-221.9497124224391	75	nan
79	-140.61275442039056	-220.93300044741346	77	nan
80	3.9021694055105485	-218.15725760972302	75	nan
81	-377.4898865889438	-220.10033845093304	86	nan
82	-409.7552196251509	-222.38533701929714	86	nan
83	-107.978748686052	-221.02335382485373	66	nan
84	-208.46447101111755	-220.87560226233919	102	nan
85	-176.86220271361358	-220.36381854665635	98	nan
86	-169.47196523563713	-219.77885471549519	84	nan
87	-130.89470015679046	-218.7688075046008	71	nan
88	-413.2274025163454	-220.95373553844064	98	nan
89	-216.07250670400572	-220.89949966250245	100	nan
90	-124.96304530033518	-219.84525291126985	78	nan
91	-288.4815815889456	-220.59129996211414	70	nan
92	-183.8331266836126	-220.1960507870765	69	nan
93	-164.18464004406263	-219.60018471534232	82	nan
94	-150.9302310164581	-218.87734309745932	100	nan
95	-160.77829558683746	-218.27214468589037	84	nan
96	-211.87684062638044	-218.2062137162047	77	nan
97	-166.40754804260334	-217.67765590320877	75	nan
98	-178.8868438862233	-217.2858295191988	72	nan
99	-387.35827429772706	-218.9865539669841	66	nan
100	-39.01751285065568	-217.20468227276302	86	nan
101	-156.34479628123688	-215.99996603576542	99	nan
102	-193.64458271930232	-217.54972346630504	93	nan
103	-204.31789924553675	-217.6691079263387	72	nan
104	-142.77647305853782	-217.6220467421919	83	nan
105	-353.3543810272637	-219.79349645714572	108	nan
106	-159.14182439269308	-219.3290744254349	87	nan
107	-152.4568688337768	-218.87460637495974	106	nan
108	-545.7359939269554	-220.3877650331614	106	nan
109	-210.01947459214261	-220.2871276353537	84	nan
110	-130.22599629053346	-220.03597596814896	71	nan
111	-210.4164153144887	-217.79831299429543	63	nan
112	-119.62447785239262	-217.48489648716358	69	nan
113	-211.81515905057665	-217.7756931388957	94	nan
114	-131.78329013135698	-214.43604004877773	87	nan
115	-461.80010376845735	-216.95961730745515	132	nan
116	-194.11998756407527	-216.20211795382716	91	nan
117	-183.33950450196272	-215.58455092890847	86	nan
118	-219.01445593286846	-216.24069451821146	81	nan
119	-75.84009209210632	-215.55613309893923	81	nan
120	-351.15674280430846	-217.64036959463905	112	nan
121	-135.34945513895687	-217.52871583914583	69	nan
122	-155.32034561531364	-215.98333791127408	63	nan
123	-171.95145381500083	-215.57670685043922	97	nan
124	-168.9657645181485	-215.7625178877878	77	nan
125	-348.43366323604903	-217.63823640053928	100	nan
126	-113.75707295964409	-216.43975351131388	81	nan
127	-174.7877935084897	-216.85007023433326	75	nan
128	-174.0433956666668	-216.20616257994416	66	nan
129	-231.67719376757037	-217.29670044466843	68	nan
130	-239.4711579605676	-217.77754863559176	103	nan
131	-162.92298025993648	-217.24302057142162	99	nan
132	-162.94262022068406	-217.4893812726504	114	nan
133	-163.0364904623097	-216.8190587284382	74	nan
134	-146.05932780102182	-213.60764380246079	89	nan
135	-208.81581577018846	-214.52037496547385	97	nan
136	-176.25610759012247	-213.92652633225453	94	nan
137	-366.1850855441699	-216.04861176619954	116	nan
138	-178.2857700929352	-215.1773529204245	85	nan
139	-387.70237004071157	-217.8276328913054	101	nan
140	-274.84912407857337	-217.13786462373687	100	nan
141	-205.0525476598044	-215.11445920904725	82	nan
142	-147.36794738701084	-213.6585041244524	67	nan
143	-328.13558293911694	-213.89779265304077	114	nan
144	-162.04305949929423	-212.00682969904636	120	nan
145	-232.0548999345781	-212.93258866771083	93	nan
146	-154.4373668288636	-209.83126268155698	78	nan
147	-115.59952703367406	-209.56646392168037	101	nan
148	-291.28311917244	-207.5762832761429	76	nan
149	-145.15882106286864	-205.6355315006968	84	nan
150	15.563028731632713	-203.8331204634149	78	nan
151	-574.9461279608477	-207.59370467244275	110	nan
152	-334.2158241470703	-208.64012040248295	118	nan
153	-195.00749105218202	-206.53646426990917	73	nan
154	-245.17188440642522	-208.65841755154892	93	nan
155	-178.3353192781561	-208.9512517908798	63	nan
156	-142.00629321589426	-208.4765179129215	98	nan
157	-236.67738870394794	-207.667155811257	64	nan
158	-182.9087889600264	-207.5978807631026	75	nan
159	-160.7563309372497	-207.61489014080215	64	nan
160	-176.62845714745885	-208.00611180046954	68	nan
161	-138.67882703601862	-207.55656196681934	60	nan
162	-129.6252906633751	-206.9041635103567	106	nan
163	-157.8699084161394	-207.1977672661435	58	nan
164	-194.14203162725872	-206.93334840888764	65	nan
165	-175.508476763099	-206.9574601004888	80	nan
166	-125.23202424476233	-206.41295143003984	64	nan
167	-151.62687978831286	-205.41682334612682	76	nan
168	-175.77980827628082	-205.68231963027026	62	nan
169	-485.9987796979751	-208.75137740553947	97	nan
170	-151.0749314899789	-205.42641413448013	66	nan
171	-160.85848280669921	-205.09394481334985	73	nan
172	-197.79632686737472	-205.2574206526487	80	nan
173	-124.05335896759229	-203.83895767380412	102	nan
174	-293.5651211266148	-204.87456644309432	65	nan
175	-116.57373282576326	-202.5303436295923	60	nan
176	-274.4196428064424	-203.59844056534797	79	nan
177	-138.05493202633335	-203.27931454869622	93	nan
178	-161.7474073498709	-203.45756276239177	71	nan
179	-187.88559280338296	-204.7930934631937	89	nan
180	-133.1606289709678	-204.71931004290238	65	nan
181	-117.90151829481195	-205.9252871488462	99	nan
182	-237.59215882874236	-204.54016113141844	95	nan
183	-338.15364046091463	-203.83123460503984	100	nan
184	-184.5375202008946	-204.5892422438006	86	nan
185	-243.2586272177441	-204.93373883990583	81	nan
186	-411.12258777839423	-207.25314859302244	88	nan
187	-307.96682864926316	-208.62438486444455	69	nan
188	-440.0910419371677	-211.68573478306212	104	nan
189	-327.18758471492004	-210.83385539888963	89	nan
190	-69.22154244170551	-209.37988545569854	81	nan
191	-130.0406696734076	-209.4301589643428	91	nan
192	-145.87578138347777	-208.01822034844707	62	nan
193	-183.5412641451367	-208.01533062034332	98	nan
194	-290.41572744562984	-209.2651433668935	101	nan
195	-213.26221513764148	-209.882291724529	60	nan
196	-321.253563040948	-211.47115575872814	115	nan
197	-276.0497311399462	-212.10653091232777	92	nan
198	-206.54007566398326	-212.5038826709553	84	nan
199	-221.2504958209431	-212.92332476931887	84	nan
200	-242.42582385266815	-211.48835001243708	102	nan
201	-147.15759817426948	-212.55904392653224	107	nan
202	-185.03188549930246	-212.84307451284974	81	nan
203	-196.85066956880252	-212.87481794700315	80	nan
204	-201.1099546197828	-212.84305611902545	85	nan
205	-298.4440319773988	-214.38431907861818	96	nan
206	-204.72334453097423	-212.9127246578628	103	nan
207	-189.99645839577892	-213.21821608363595	61	nan
208	-95.56925961672252	-212.65497242802155	110	nan
209	-365.62415992411263	-210.8716869428449	78	nan
210	-202.32343471006044	-210.79548852817078	103	nan
211	-280.5393719056354	-212.2837397718846	103	nan
212	-479.3489385495017	-214.9464380217362	91	nan
213	-173.33696661068805	-215.4782448411253	71	nan
214	-135.3557609270635	-214.72122109732817	60	nan
215	-417.63443464756733	-217.5514304489738	112	nan
216	-146.83915178979078	-214.43300518185833	59	nan
217	-152.47684809294168	-214.02069687026298	65	nan
218	-458.42735703477575	-216.74433897454824	105	nan
219	-110.98491227371439	-215.6747395323784	70	nan
220	-334.0499533200183	-218.2312728118627	85	nan
221	-185.96348889810363	-216.59569604051416	103	nan
222	-155.39139657430206	-216.79413110423044	87	nan
223	-150.4192226173525	-216.74560513395355	82	nan
224	-175.8887455931569	-216.78458822086606	86	nan
225	-202.01499145786931	-217.11180828957612	65	nan
226	-156.3349879101426	-215.20984120714138	57	nan
227	-201.6230963495044	-216.07980183476374	72	nan
228	-185.68065341637146	-216.1876519328616	72	nan
229	-201.33644476922362	-216.45788014179777	101	nan
230	-196.22396577275543	-216.10685808244318	78	nan
231	-123.08133406275567	-214.95448358840545	106	nan
232	-260.857347209037	-215.92413078592128	78	nan
233	-181.74939400062974	-216.11033646691084	120	nan
234	-249.2631950183063	-216.96406621499003	100	nan
235	-188.24691704087405	-217.38176511835488	70	nan
236	-181.4701151814994	-217.11101560757578	98	nan
237	-125.20704047066633	-216.60557929946233	68	nan
238	-267.22472185170216	-215.62577371834882	97	nan
239	-110.93684825951715	-214.95895271009715	95	nan
240	-111.36420060233044	-212.22293123050918	101	nan
241	-158.42316470299556	-211.07019895946388	120	nan
242	-298.7666638159743	-211.99806149566362	75	nan
243	-148.91573921311652	-212.01338616720923	69	nan
244	-63.34228598286122	-209.39167035576114	83	nan
245	-194.89148524171978	-209.716902293805	96	nan
246	-221.8802688937919	-209.61616337260907	61	nan
247	-332.264779459926	-211.37683082440174	97	nan
248	-180.43275444707234	-212.01874396710866	64	nan
249	-186.9323181921065	-210.98556771977863	78	nan
250	-200.65169280692353	-211.53500209348218	105	nan
251	-80.4934132576682	-212.48605597456435	108	nan
252	-206.2409983416295	-208.8355101367503	82	nan
253	-141.9534520509131	-206.9319222942141	55	nan
254	-59.006561680797574	-205.58537843905188	63	nan
255	-156.84149989911634	-204.71082017660325	87	nan
256	-225.32318824658824	-205.1760466020333	57	nan
257	-229.19939960345127	-206.03934468507842	70	nan
258	-508.3543894957164	-208.7292159800464	130	nan
259	-198.13386759636717	-208.87995933288147	71	nan
260	-315.3138537482353	-210.4102318359605	99	nan
261	-137.61330816631698	-210.02394323218684	113	nan
262	-163.98778199309234	-210.2745269446331	72	nan
263	-133.71474627090694	-210.31501660411365	111	nan
264	-134.65619190430797	-210.08517782676876	61	nan
265	-187.67559849771266	-210.02115373637724	73	nan
266	-144.70838116411952	-209.7162022948032	66	nan
267	-199.18095004819745	-210.44836987701544	85	nan
268	-322.88984387010373	-212.14404278871635	94	nan
269	-376.75270361296066	-214.13387343561416	94	nan
270	-384.7711323063338	-213.13161950104342	98	nan
271	-194.207687808929	-213.55867649430033	124	nan
272	-409.61793653584607	-216.02164138270777	89	nan
273	-384.4663574984498	-217.86985950776793	100	nan
274	-296.0006507300727	-219.57230794105982	76	nan
275	-199.20548596118124	-218.6380541275406	68	nan
276	-297.3864599065258	-220.42827914814228	105	nan
277	-130.9701752454949	-219.00798739011307	60	nan
278	-200.69356071424843	-219.6281718325677	85	nan
279	-165.37237640269205	-219.6640626152689	79	nan
280	-169.54963089711939	-219.48251843797914	63	nan
281	-160.8944986818115	-219.75711120739345	73	nan
282	-203.27790314630693	-220.60242194849732	89	nan
283	-214.7394108084356	-220.37615711661311	61	nan
284	-188.7659302964462	-218.897070877361	80	nan
285	-163.24278078426096	-218.6862318732359	71	nan
286	-146.00324983506448	-217.7233073446945	97	nan
287	-385.41024781963984	-217.46872972134048	86	nan
288	-150.43590413381608	-215.90901759742516	73	nan
289	-17.733216085996673	-211.72725694543337	93	nan
290	-417.078729990618	-212.6172682847967	98	nan
291	-207.20842256198875	-213.9834750186609	64	nan
292	-205.52873284957792	-214.7308815847616	110	nan
293	-186.7000459783476	-215.13508222431474	88	nan
294	-159.01299192056996	-214.89222804387353	68	nan
295	-103.86919886332083	-213.0452327113754	69	nan
296	-246.0652755039356	-213.37001548727935	111	nan
297	-162.9464984660803	-211.80261880832026	92	nan
298	-354.8997127067191	-212.58331169511996	81	nan
299	-234.0002366068618	-212.85519447673263	98	nan
300	-264.5068355096484	-213.28347506770987	77	nan
301	-141.7907507781935	-212.2870882055864	65	nan
302	-235.5791366218827	-213.16254898229545	73	nan
303	-167.9937651717525	-212.99385472162663	100	nan
304	-181.1250654201329	-212.83815567064963	53	nan
305	-156.7605360400523	-212.3990525163949	94	nan
306	-132.87869880625072	-210.75979179192808	70	nan
307	-168.14021630514037	-210.39758260157328	70	nan
308	-189.39074401814827	-210.39158542951748	78	nan
309	-244.6495022145674	-211.86762743543676	54	nan
310	-165.28992124602837	-209.8841201217924	92	nan
311	-169.10104378037428	-209.55518555813214	81	nan
312	-419.4107966040028	-210.9301501591061	101	nan
313	-400.07921479629505	-210.14530140907436	116	nan
314	-173.68821445154742	-210.148779110469	80	nan
315	-207.01323635117774	-210.8582590651632	76	nan
316	-173.0875678354991	-208.43700295811306	68	nan
317	-177.82301119537928	-208.74377384331686	77	nan
318	-206.72382336801502	-209.2808726084166	76	nan
319	-158.1469332454333	-206.30779910555177	84	nan
320	-187.70384252259655	-207.06739247435263	62	nan
321	-252.0420018836247	-206.2554325591408	100	nan
322	-154.29206064324086	-205.94185406156797	101	nan
323	-219.06590415347435	-206.57229473066863	69	nan
324	-119.54996286745019	-206.2666584955211	108	nan
325	-169.96962485718	-206.20805333971938	56	nan
326	-237.74062827053763	-206.56177251608247	89	nan
327	-189.21582897378093	-206.88732539790064	103	nan
328	-188.02259053243912	-206.75266692446436	66	nan
329	-288.01127840997833	-207.76584142935152	88	nan
330	-169.16325142747218	-207.44729496062132	90	nan
331	-154.47583212797883	-207.03394710275228	77	nan
332	-297.1465920429065	-208.75736549859533	82	nan
333	-255.37665381965573	-208.7031012076113	109	nan
334	-174.00964533404562	-208.62647003269467	85	nan
335	-167.9214470678888	-207.8211061916014	77	nan
336	-370.51861236078554	-209.62577644229358	88	nan
337	-195.61671053376128	-209.765841742811	68	nan
338	-136.33399709465112	-209.87600963017726	66	nan
339	-171.94970136079647	-208.9326925956138	84	nan
340	-359.62184793255517	-211.39492031514885	84	nan
341	-208.50445445058443	-212.35670500671569	82	nan
342	-172.79745412497016	-212.499024703963	66	nan
343	-172.5475139333195	-211.24933015066938	90	nan
344	-207.27625517623252	-211.8271570413933	90	nan
345	-312.0434060429204	-214.2895443687206	85	nan
346	-153.44857688291557	-213.87921854338597	69	nan
347	-358.76138852585564	-215.23447715360436	106	nan
348	-166.36464594030284	-213.5919015742021	56	nan
349	-216.79187834521537	-213.95189289992632	76	nan
350	-195.29444309988406	-214.03468621584489	99	nan
351	-173.32776273874748	-213.76415225477385	71	nan
352	-142.91683184742607	-214.3822059041774	61	nan
353	-275.5589590810396	-215.06852234714188	90	nan
354	-171.3740730035829	-215.359815623901	74	nan
355	-149.87022414299645	-216.25945584629898	93	nan
356	-335.82247106091995	-218.03154466968323	105	nan
357	-249.24866499351995	-218.26843057806863	105	nan
358	-322.59007455476615	-219.19309072610147	80	nan
359	-142.56968462158108	-215.5714599847734	97	nan
360	-328.4059849408952	-216.86128292877862	98	nan
361	-183.20860928450054	-215.5533102113159	68	nan
362	-235.18256417123632	-216.51934244898834	93	nan
363	-172.89880798073835	-216.6075704290641	56	nan
364	-338.69362949135746	-218.63706432233587	81	nan
365	-206.7791823066437	-219.35115333622042	83	nan
366	-164.74215967789877	-219.12408958552916	58	nan
367	-325.75244623153674	-220.9166050812462	72	nan
368	-230.59719177903304	-221.2276569795713	102	nan
369	-163.74477864340946	-219.65196326445547	95	nan
370	-155.20106831373704	-217.45838271693842	103	nan
371	-228.21762464687845	-215.9083479876369	80	nan
372	-166.79783920464092	-215.63696334799047	70	nan
373	-186.99404956936064	-213.43276644733217	71	nan
374	-194.08536807404406	-211.5478061560014	65	nan
375	-333.6162741468755	-211.92023807101927	100	nan
376	-175.16219380660903	-211.68218567344925	82	nan
377	-201.5913551691666	-210.73371928991102	89	nan
378	-297.41190277710007	-212.38165718626357	101	nan
379	-207.6306268411161	-212.4503410093019	98	nan
380	-210.3355540956874	-212.89552098646027	71	nan
381	-145.14038209949342	-212.65384525579069	84	nan
382	-152.3412979726741	-212.56916010025466	64	nan
383	-328.58726232313813	-213.80984682477774	97	nan
384	-233.55991854137915	-213.99618848549994	86	nan
385	-187.43228784946086	-213.98298410483673	71	nan
386	-148.61150554456847	-213.83811999355262	57	nan
387	-217.17928223424013	-214.54283318562364	104	nan
388	-167.9955186104316	-212.3902121043444	84	nan
389	-146.84657115311023	-212.35467415404037	90	nan
390	-33.55380165059522	-212.51131361507603	83	nan
391	-192.57759537581416	-210.2885301040383	61	nan
392	-146.51482136259057	-209.68760335948986	99	nan
393	-377.85767655649516	-211.39383052490487	99	nan
394	-338.7289481649941	-212.8990671802182	128	nan
395	-275.26966778090986	-214.05012337685523	89	nan
396	-172.55880441082087	-214.73021848128593	101	nan
397	-140.528420679066	-213.6852991265843	97	nan
398	-272.53831700237197	-214.7703666368446	89	nan
399	-209.05725791403228	-213.32638193592692	111	nan
400	-183.98419967081662	-212.8311736494314	100	nan
401	-306.8393415309765	-213.25030737241482	85	nan
402	-165.8641174542829	-213.48865753752463	97	nan
403	-254.83066800368613	-213.67926675912665	61	nan
404	-260.65390894510176	-214.59669392519945	110	nan
405	-115.07710030204466	-213.9427536765055	63	nan
406	-357.76951887447524	-215.93294162536117	83	nan
407	-121.33775400139368	-215.81867484511508	60	nan
408	-201.9765589226062	-216.1536881383573	98	nan
409	-188.27046343677588	-216.142596251413	93	nan
410	-188.87054422329575	-215.5903293406083	103	nan
411	-268.05921050936604	-216.60784705608688	92	nan
412	-334.781251730787	-218.24824515460585	87	nan
413	-120.42811570978137	-215.2880205912967	58	nan
414	-188.86242127666543	-213.19676520991428	59	nan
415	-211.8896937245865	-213.57499767796418	86	nan
416	-154.17840515196832	-213.05188053737794	89	nan
417	-120.05500651725845	-212.5268056728409	72	nan
418	-159.88160165847103	-212.3491679546537	82	nan
419	-198.48701610109188	-212.26761540745642	66	nan
420	-152.6900771632823	-212.2135871294153	79	nan
421	-202.89923478457342	-212.36403655775172	85	nan
422	-180.92892244954976	-211.65994666236486	77	nan
423	-178.52415431491156	-211.89986838188636	90	nan
424	-357.6783058362097	-213.2722683985471	85	nan
425	-162.25245470789508	-213.6950653474624	101	nan
426	-113.63760361935023	-213.13732256292943	57	nan
427	-166.77710436868736	-212.43471341538634	76	nan
428	-193.41409038760202	-212.47628036007762	76	nan
429	-161.82429044913854	-212.21689125034197	72	nan
430	-157.4812204577188	-210.92451443893344	62	nan
431	-150.28949558235087	-210.7376455691798	69	nan
432	-199.9128454242873	-211.18751698795512	107	nan
433	-182.85928105002148	-210.05595945337205	59	nan
434	-152.78225273515685	-209.04017330402064	92	nan
435	-163.90299045815954	-208.94010741416037	67	nan
436	-147.14422821945809	-208.73439237605706	105	nan
437	-137.75812279917295	-206.42983307346685	102	nan
438	-177.06094540532462	-206.2461126266506	70	nan
439	-159.1083650088974	-206.47160141788078	96	nan
440	-187.06267233370622	-206.6212347938502	52	nan
441	-151.96248138769477	-204.56520146172286	92	nan
442	-180.22536194071648	-204.28521044677365	83	nan
443	-188.41863312049276	-204.43987558534317	75	nan
444	-139.15385021465443	-204.109245251495	100	nan
445	-177.87684524404628	-203.81816198483972	63	nan
446	-249.58964686405943	-203.1998079335639	94	nan
447	-259.61396143978885	-204.25095035491904	95	nan
448	-156.71832966648776	-202.25052402957877	75	nan
449	-213.7295362372801	-202.71948333944982	79	nan
450	-183.59298152660932	-202.39078139075082	63	nan
451	-134.4828236721547	-201.78868614889208	96	nan
452	-186.71654159959252	-201.92124831583112	78	nan
453	-271.93550098626093	-203.19866088156215	76	nan
454	-180.22820526095302	-202.25479203185836	98	nan
455	-135.70936876615139	-201.9016761483194	54	nan
456	-149.47770353343896	-201.89778980565046	65	nan
457	-153.595511511162	-200.09356248337568	91	nan
458	-185.90962256497812	-199.4664432514099	88	nan
459	-209.90011118140208	-198.35070103979245	100	nan
460	3.3845927050329863	-196.90560918507353	61	nan
461	-235.4180774885077	-195.98493683405982	74	nan
462	-253.88150674997487	-196.68466849213382	81	nan
463	-177.2504144924558	-196.11108285174987	59	nan
464	-220.91494947903686	-196.5864901933172	102	nan
465	-176.93132778641166	-194.98488324574345	76	nan
466	-189.35437174888858	-194.81236036893404	60	nan
467	-147.4726961486552	-194.64137558151577	83	nan
468	-192.97796137774458	-193.32677672157723	66	nan
469	-167.20290237750748	-192.69911048987896	79	nan
470	-197.55183349216856	-193.0338338052132	77	nan
471	-396.27739800675835	-195.42072815860945	101	nan
472	-210.11243169112564	-195.24146882241388	64	nan
473	-160.36304097802042	-195.177757948883	98	nan
474	-164.06509289294974	-194.95073857584916	70	nan
475	-148.32208392847784	-194.49763675262577	85	nan
476	-191.39128239049745	-193.0894685174141	67	nan
477	-129.08849608976112	-192.63329329249478	58	nan
478	-146.94247040519087	-192.09221522552477	54	nan
479	-52.33263310311908	-189.6656878030101	85	nan
480	-334.4579096880519	-190.92140347476192	94	nan
481	-163.87085415696652	-190.46135694071518	68	nan
482	-367.72667898574934	-192.6651816623613	102	nan
483	-208.93178170484	-193.2254834814916	67	nan
484	-196.91558734637164	-191.92180353122657	82	nan
485	-209.09931896296808	-191.6796193769849	94	nan
486	-187.65737379391288	-191.6818479506924	79	nan
487	-183.0659702248082	-192.0229812643581	96	nan
488	-168.68934154020934	-191.54288284164497	62	nan
489	-168.89667676751918	-191.55180519963594	73	nan
490	-185.37138443630573	-191.93323899451903	67	nan
491	-148.56909592172536	-193.07200428433214	69	nan
492	-287.07850836685157	-194.00765688820383	106	nan
493	-278.06137675615884	-195.3100980307144	99	nan
494	-202.6527640927032	-193.57539592711248	84	nan
495	-220.8935786896306	-192.40870910062372	80	nan
496	-153.02686280682912	-191.19838429890018	96	nan
497	-146.03329784328758	-190.9357555210038	56	nan
498	-171.23463490128432	-191.2397774439961	56	nan
499	-161.18903066943707	-190.1373092624819	100	nan
500	-244.37988386370347	-190.48703823228064	89	nan
501	-53.52054073661962	-189.19531883689257	91	nan
502	-195.8057264854316	-188.09597611366934	69	nan
503	-142.79435973254755	-187.8675626708799	86	nan
504	-169.22665899529014	-187.01999822525218	99	nan
505	-221.68186417304676	-186.63413639582586	93	nan
506	-216.28122523295565	-187.6361574347458	75	nan
507	-190.9808810756116	-185.98478478327186	77	nan
508	-157.57151770013706	-186.343534918903	52	nan
509	-124.05510714047038	-185.5720353963076	53	nan
510	-199.69465582058456	-185.6851462119889	65	nan
511	-162.70459334547655	-185.4260773914164	66	nan
512	-186.70151402941445	-184.62055564409013	70	nan
513	-148.63854828998467	-182.77755858031983	60	nan
514	-108.1593798264499	-182.65608594781162	56	nan
515	-200.9540393068016	-182.775804938209	87	nan
516	-217.12267454932103	-182.827616629543	60	nan
517	-165.86679825968105	-182.94334329397586	84	nan
518	-188.5659389749805	-183.62166935791367	58	nan
519	-174.40631959280827	-183.76547844637244	75	nan
520	-152.34851276673427	-183.3086615816758	70	nan
521	-174.58639465992343	-183.52545680441483	81	nan
522	-165.23569139291908	-183.1525504342004	65	nan
523	-262.12635260287584	-183.9564853862135	77	nan
524	-160.2294491206103	-183.77534969122047	76	nan
525	-125.7013931623861	-181.47854857563803	57	nan
526	-184.50629971139824	-181.69888367468266	76	nan
527	-154.71066068608314	-182.10554760603648	95	nan
528	-142.46894491208184	-181.86487275993147	58	nan
529	-211.91299175008533	-182.04803019916397	83	nan
530	-197.63737373130493	-182.40261518215567	78	nan
531	-120.58029196508213	-182.03725945450583	72	nan
532	-203.9477280072831	-182.56852908247544	80	nan
533	-179.2411986871839	-182.3638593128012	67	nan
534	-260.8045249342251	-183.13559440076358	67	nan
535	-157.4454999320492	-183.1817651650892	85	nan
536	-232.75794401575214	-183.86349737853078	99	nan
537	-343.5564374580749	-185.808172717527	91	nan
538	-233.05263587300954	-186.751682747961	77	nan
539	-112.5389792023993	-186.11285139941722	56	nan
540	-152.41131847322376	-186.0465440079749	57	nan
541	-197.59776447083004	-186.15085185091672	66	nan
542	-166.5722952810985	-186.29550347362363	78	nan
543	-176.75139737849014	-186.26110778488874	78	nan
544	-170.78049355300018	-186.08647273966602	61	nan
545	-211.12256132935755	-186.79903423585122	94	nan
546	-205.43914977251018	-187.07192834009345	65	nan
547	-179.88148388680884	-186.38174850863555	66	nan
548	-182.6067953626962	-185.61930131975342	67	nan
549	-240.4806769737465	-186.44863149111242	75	nan
550	-145.2394924866697	-185.7705122460569	54	nan
551	-237.83698235625445	-186.30758156120186	93	nan
552	-31.20150831315931	-185.28499428041974	78	nan
553	-126.09109145355505	-184.6847422987758	59	nan
554	-189.2716671370245	-183.86628849828833	86	nan
555	-122.63870056059265	-183.29609538244318	88	nan
556	-130.75737362470989	-183.24706572757742	53	nan
557	-178.58802662969453	-183.53528674833242	85	nan
558	-173.38870856102463	-183.73125899635087	77	nan
