Episodes	Reward	AvgReward	Iterations	Loss
299	-254.65464559503462	-179.50756379245638	89	2988.60504168272
300	-182.8161070637525	-179.64597024663098	73	2267.1219370365143
301	-147.33863298074445	-179.63473464942942	61	2437.676610469818
302	-19.725330269264333	-178.06891514491943	103	3164.756168246269
303	-189.23837593899842	-178.31166280287627	64	2215.736765921116
304	-149.3208361364415	-177.63771239436585	62	1681.2265593409538
305	-215.5164406542698	-178.82434590898382	84	3058.510514318943
306	-163.92255569091202	-178.77344735704375	60	2673.714957535267
307	-183.8154395570932	-178.90753789632987	88	2263.631873369217
308	-295.2519686874065	-179.95600011801113	104	3296.196980059147
309	-184.61885762397287	-179.06295609818204	75	2113.8929305672646
310	-298.4499353067911	-179.7668085233187	94	3473.7799229621887
311	-134.96339907980587	-177.8284628248296	109	4714.324767947197
312	-173.26622260045642	-177.83980630686486	72	1725.8882732391357
313	-165.9874729116857	-177.79325128855325	80	3985.2945744395256
314	-154.47506618698722	-177.38480100022636	71	3257.7438985705376
315	-189.0754505785105	-177.44581921984656	76	2179.8585084676743
316	-278.4867240709824	-178.26887029495725	81	3353.723640203476
317	-223.71054137253088	-178.45526831820013	95	3315.620310664177
318	-155.07640805066362	-178.46220980769755	65	2715.6532757282257
319	-179.02843362099682	-178.79020225037985	65	2318.755362033844
320	-191.8640089830156	-177.90973622564104	63	1463.1083414554596
321	-240.09982396052544	-178.44794728825335	93	2513.2695804834366
322	-111.73023865255674	-178.04246187783775	75	2995.5181267261505
323	-233.56964304063212	-178.08906317781842	108	3669.538991332054
324	-239.1632186796804	-178.50755026090488	90	3327.2454431653023
325	-195.9141244064183	-179.24418531454185	63	2203.762707591057
326	-184.91364927046715	-178.21149865198063	67	3403.6922953128815
327	-146.04952250770268	-178.10856025594757	63	2504.2368835806847
328	-188.45316828540865	-178.48425076900094	72	3160.8266746997833
329	-183.58694964082724	-178.73598197290278	62	2287.6104965806007
330	-240.1037413152374	-179.22713976378847	81	3357.4235922694206
331	-187.38914682912463	-178.66756176423905	152	5294.995869219303
332	-155.88627132546205	-178.61841870774614	57	2426.737788259983
333	-221.792241603623	-180.5475852768386	100	2903.351441860199
334	-178.64914595015472	-180.68914059655216	57	2877.5624552965164
335	-153.36782660168018	-180.33119902034863	107	4404.527250766754
336	-150.8410182759785	-180.37489726015698	65	2549.296822667122
337	-139.4273242762668	-179.04177974994806	83	2457.6918194890022
338	-158.48317017335475	-178.35313343477483	71	2537.714866101742
339	-160.32069634767274	-178.69743182661367	62	1738.9989253878593
340	-224.85679874674028	-179.21790081438496	93	3746.1866996884346
341	-185.93398993686225	-179.10223748848523	58	2520.351423919201
342	-196.62269854035088	-179.12307606976648	57	1707.574976503849
343	-171.72194387458325	-179.2130551549304	57	2238.3681194782257
344	-163.07635448791265	-179.30678930931808	63	2366.9004571437836
345	-130.9677955205255	-180.0268930442945	59	2479.683693885803
346	-203.035898576266	-180.24338048451426	113	4626.458323717117
347	-242.72637205036276	-180.10544630895077	100	3791.1165965795517
348	-454.6698844690919	-184.3273177575669	145	6027.6372128129005
349	-257.6093332869475	-185.16095256528143	106	4454.533825457096
350	-117.88890050969555	-184.11031007425146	78	3535.9496827721596
351	-213.06748862802192	-184.55107567654878	120	5109.19133156538
352	-406.74057488158246	-187.92440473800173	112	5435.963986873627
