Episodes	Reward	AvgReward	Iterations	Loss
54	-287.2646239299581	-252.80198311079496	118	5162.361275434494
55	-237.69735913815842	-252.53225768271224	144	6644.969578385353
56	-125.7340885748734	-250.30772840011855	67	2311.5224471092224
57	-102.24345103598095	-247.75489603177138	69	2279.27136695385
58	-476.78909066623885	-251.6368315340505	96	5015.808762729168
59	-78.48077651706772	-248.75089728376744	129	4551.593823313713
60	-141.6104178278951	-246.99449598121217	79	3089.869295358658
61	-213.44139167624888	-246.45331687951924	77	2161.2230384349823
62	-389.4244382942431	-248.72269975911803	107	5006.218550443649
63	-416.36561761683674	-251.3421203506448	167	12990.510210990906
64	-120.36930670836176	-249.32715398691738	76	9991.43816781044
65	-382.65871140233764	-251.34732909927223	106	41632.591044425964
66	-440.5994234867967	-254.17198722445917	101	84164.94318389893
67	-174.73645893939778	-253.00381769085536	95	113596.00728988647
68	-132.7431263245048	-251.26090912032853	71	201158.51097488403
69	-590.5996874000364	-256.1086059528958	117	583219.3059234619
70	-129.34057862321157	-254.32314077923826	149	12494721.568969727
71	-316.85097227986614	-255.19158288341362	124	313199070.51708984
72	-136.52752062152575	-253.5660477839357	128	243196028.21972656
73	-161.9481288037324	-252.32796779771672	160	151523762.54101562
74	-135.49880786686333	-250.77024566530537	85	367953501.28515625
75	-356.4593625098712	-252.16089193957598	88	143931093.78125
76	-414.3102296227327	-254.2667274939027	96	317823749.26953125
77	-429.53359886468667	-256.513738665323	119	1624044665.375
78	-253.55945978818804	-256.4763427301694	128	2372991332.875
79	-430.7744294476924	-258.6550688141384	95	9192474277.5
80	-286.1032571759872	-258.9939353371242	113	4678035471.0
81	-154.32756073664282	-257.7175161346793	113	40862908663.5
82	-308.38656304750975	-258.32798657941214	99	10663744518.0
83	-189.35285434464893	-257.5068540528078	96	15314090442.0
84	-435.450483465942	-259.60030851649174	86	30266243404.0
85	-470.35683347616936	-262.05096578346473	111	97721219030.0
86	-86.521155962213	-260.0333817625308	144	105941500188.0
87	-281.3383407258291	-260.275483568932	90	146765194032.0
88	-199.4907070869142	-259.59250855228015	140	136002022776.0
89	-277.68154958263773	-259.79349789706185	161	364108806464.0
90	-359.1340507676726	-260.88515232421145	96	211848049200.0
91	-168.4398217396341	-259.8803117743791	184	834768915632.0
92	-255.25146249087388	-259.83053920143817	96	1578220549024.0
93	-104.43417356399561	-258.1773863755079	89	776310221408.0
94	-79.74123205960957	-256.2991110669195	124	485128258400.0
95	-165.24136146647425	-255.35059284191485	84	230574196928.0
96	-410.85774886362134	-256.9537593988397	91	842104635808.0
97	-307.89348502902027	-257.473552517515	111	2427965422528.0
98	-79.90788545543955	-255.67995992092835	67	596368045440.0
99	-241.95964226311654	-255.5427567443502	109	875926268928.0
100	-445.5851831137054	-257.424364926225	94	1307828354912.0
101	-322.27056080792954	-259.1941737420987	134	3569144020992.0
102	-163.6983820202802	-259.2951589872506	145	2747024039424.0
103	-135.1149494674762	-257.39400739260367	117	2251870492160.0
104	-323.930660683479	-256.5952089868617	89	1594775682560.0
105	-473.0432589386054	-258.3997905353001	82	1061568907008.0
106	-405.9186012786457	-260.36087467951825	86	3519895703296.0
107	-469.81691562315535	-262.65781669357744	96	3015007226368.0
108	-336.0772605295657	-264.47440880146655	95	1126160699648.0
109	-191.9937088052002	-264.65061835804636	74	2452183456768.0
110	-172.3270439220804	-264.0932088985395	93	2320567942400.0
111	-465.2190544416081	-265.8172351226929	80	1499574689920.0
112	-202.14453742909734	-264.9902690611543	136	2489532666368.0
113	-267.31071356385985	-266.1686726951173	100	3974933578752.0
114	-208.71451866192925	-265.94294415031084	131	7822804107264.0
115	-92.10309564076292	-263.29864704670564	81	3264846062592.0
116	-333.49742648278396	-264.9216422545084	86	6992773931008.0
117	-432.5657162371699	-267.7420377753487	111	5841343664384.0
118	-129.13819279827507	-267.4655461293224	84	4888195488256.0
119	-81.7129757894734	-266.03002593993506	78	6600248056832.0
120	-162.3898609320455	-264.1442677928378	75	2631613124608.0
121	-113.21085983864151	-260.2466911401136	95	4006767151104.0
122	-376.9113158536956	-262.52715871976835	116	5085123546112.0
123	-105.06309062452773	-260.4740063654083	75	13613156700160.0
124	-327.2982367885742	-260.661887098108	151	34807917687808.0
125	-291.2400255164621	-260.37155258970535	138	7082852395008.0
126	-101.48430646941898	-259.6004743737317	75	5125892907008.0
127	-616.1503807853726	-263.84026914103055	124	98775357041664.0
128	-325.9194354113786	-265.666264507698	93	24200002601984.0
129	-420.3478598237981	-267.2755176517837	158	13057382905856.0
130	-143.8941949129367	-267.84458565842846	118	22876413028864.0
131	-240.5962996862575	-268.50430347330285	136	43354415256704.0
132	-323.6738489219657	-269.27312511095784	116	22924182076928.0
133	-252.4307199245926	-270.4480520888157	99	41234578266112.0
134	-339.9579743699612	-272.503241259734	199	60209532115968.0
135	-219.52474905119135	-273.17539981981173	196	78796000016384.0
136	-425.7060942804089	-275.18864028359366	101	18732958367744.0
137	-414.06296799694076	-273.65190840383667	100	237521173504512.0
138	-95.32770120425	-273.6166963231389	107	27320884793344.0
139	-235.38861525285301	-271.66043308887373	74	91218565089280.0
140	-351.61471475365147	-270.12064912938064	66	26897283926016.0
141	-110.0673990505029	-269.68950378396045	106	9154233905920.0
142	-163.91471742402763	-267.1105516206462	117	10552302273024.0
143	-132.66447149139876	-265.5327657463107	97	24348640904192.0
144	-509.03450405215756	-268.3684145407092	112	32403202734080.0
145	-319.0415577369712	-270.0020134893921	114	22729195971584.0
146	-422.2206826523568	-271.1998691069404	85	31296615878656.0
147	-77.04545107134916	-270.36077689907984	66	10567347574784.0
148	-484.71659734463555	-271.77524978038133	93	128039159678976.0
149	-246.17399843139904	-272.446101926721	112	45857655443456.0
150	-463.92852750567454	-273.0802448276196	115	35705681352704.0
151	-352.4750772642725	-274.2504746031718	101	11631074347008.0
152	-337.2859722992288	-274.5322367387088	86	30687249039360.0
153	-133.46237081575578	-274.5199416447324	97	50101573339136.0
154	-374.941654117659	-273.25524967487775	71	17376936218624.0
155	-445.68281808368283	-274.8237466466968	118	123460797818880.0
156	-355.7452025814407	-275.9925371758382	120	66011349643264.0
157	-198.17718481403497	-276.70979555444376	83	11481875208192.0
158	-319.77222764984333	-278.86354581794734	99	54524237860864.0
159	-270.5268511534358	-276.82134542673145	124	43930706989056.0
160	-404.5803820708834	-280.05005439261083	144	196712789530624.0
161	-437.24986147631887	-282.9771775970506	103	272057189271552.0
162	-261.7457597832073	-283.45543866741656	157	71469377385472.0
163	-195.51875714402274	-281.53558043820647	141	163317046289408.0
164	-466.7450296958692	-282.03438649839495	142	59427897446400.0
165	-249.51286943189703	-283.31303563427156	142	72717547223552.0
166	-325.7454095621348	-282.7495375962497	93	44894935648256.0
167	-281.3359081563593	-281.1726711078296	248	106295686215680.0
168	-247.39649344336667	-281.8920773900471	107	306376285954048.0
169	-530.1676841506768	-285.8269740021874	136	231042387415040.0
170	-112.25902530294002	-281.09092784281023	98	60716383383552.0
171	-420.83248685293063	-283.9769863401342	158	128762125795328.0
172	-536.3070910845088	-286.1498191995861	78	313023307509760.0
173	-386.5805512240818	-288.62559177980944	86	150474851606528.0
174	-304.24254321110055	-290.03444736800117	109	42646542462976.0
175	-476.3341958211301	-293.4090551695286	101	122814647083008.0
176	-488.52617397745644	-294.716647362277	101	82891723264000.0
177	-636.7997147644135	-296.91951355179856	124	586326871678976.0
178	-356.8986268019197	-296.2003554125632	91	164432437501952.0
179	-208.97351107141554	-295.7589103757635	129	846031671576576.0
180	-314.5386346249099	-294.6080609220726	164	316828769034240.0
181	-452.1848203614873	-296.2524328348003	98	209659182571520.0
182	-130.9377254541584	-296.02085030725095	109	291972988239872.0
183	-256.215089649458	-295.5043010656861	94	76755294814208.0
184	-303.343582084693	-296.6329221324192	111	127982878507008.0
185	-198.9643818600681	-294.29147558186594	105	98341924454400.0
186	-382.89849015050703	-293.42555139052274	70	59370995941376.0
187	-373.3255777174615	-296.2651991306737	100	88793852164096.0
188	-286.5293214909076	-296.3165949798329	100	425848354582528.0
189	-411.4337169148268	-298.41504062169344	84	41137607794688.0
190	-664.4855327572463	-302.24478302936285	172	823474074402816.0
191	-344.1503078161129	-302.09642913875336	103	209213045321728.0
192	-514.2857391437049	-305.52064614275406	87	316433912578048.0
193	-419.27982971399155	-307.14468938258693	100	279367100399616.0
194	-244.1411043133273	-308.5279263206991	173	478615483842560.0
195	-274.4762375955663	-310.4559956824412	104	292714690953216.0
196	-375.2799036460371	-312.53558520897155	110	195012538900480.0
197	-431.3790812385501	-312.7387667176342	92	184499078692864.0
198	-196.36246235066596	-311.63449916636336	83	372074535116800.0
199	-186.48999846222782	-312.6897676119751	130	648395137777664.0
200	-372.5893173005446	-313.98313073115764	185	2656261366661120.0
201	-434.24781758831375	-313.8708795873419	87	111696387145728.0
202	-181.26585665153019	-312.47479340757553	125	172618712915968.0
203	-296.22452709625486	-313.78693345783273	131	527372693618688.0
204	-440.74323296867107	-316.8129560667555	153	182402397831168.0
205	-465.46250645629794	-318.21426147044673	106	349632993484800.0
206	-465.86699589007185	-318.14320936105526	78	958626135168512.0
207	-245.46587992222277	-316.55456855554615	71	994855462674432.0
208	-406.6320299943634	-315.9289756285284	109	104670201245696.0
209	-451.94615563860566	-317.07619241178617	93	452881988984832.0
210	-66.42515079934773	-315.83293936222327	118	1260050005319680.0
211	-675.2725179004703	-320.8125975204252	116	1086006510780416.0
212	-227.4425241889668	-318.4583744486168	181	872903236157440.0
213	-294.83702871872504	-319.37612188712797	137	909849066332160.0
214	-311.2079227022315	-319.8107477201812	161	1129094470647808.0
215	-331.484994132176	-321.02629698226286	101	546498714550272.0
216	-319.32677000891147	-323.2760363324426	118	507846814466048.0
217	-328.87070960308864	-323.2302272544258	120	1050418906857472.0
218	-304.1390260810077	-321.95867586674103	93	767745928658944.0
219	-438.98957856262285	-325.0265113693583	117	232084727365632.0
220	-432.61707321141523	-328.5008093636349	180	1389368225153024.0
221	-191.71857493100254	-328.79119267055523	115	483181092143104.0
222	-290.6092984531477	-330.54761285485733	110	144474620739584.0
223	-302.181442681538	-329.8077131204795	98	277477191335936.0
224	-462.32712554662237	-333.3449807929756	77	1172720468918272.0
225	-228.50991454236123	-332.3668785925179	89	94853025431552.0
226	-427.75512196295983	-333.7185132108001	108	2886998188359680.0
227	-93.04300152370597	-333.6349359341098	87	274006453714944.0
228	-228.39547696690613	-329.7957784705608	125	760459995938816.0
229	-139.57958160813698	-327.9508294230039	134	638290809815040.0
230	-407.2052046684571	-327.8207041244362	79	1224641112473600.0
231	-168.08903018080548	-328.0602569488705	77	808432292429824.0
232	-174.98590039369964	-327.4106490350829	89	158332787597312.0
233	-105.30249617452826	-325.24855643362304	104	1399346467110912.0
234	-686.3126638360652	-329.5444172644297	149	3605800321761280.0
235	-420.458005476478	-330.3414472753853	119	500844156944384.0
236	-383.53374667812807	-331.96529873703815	100	158701340524544.0
237	-406.37964711145014	-331.7739477749692	88	172177301995520.0
238	-518.6176500613046	-332.80914264689363	97	926285701677056.0
239	-345.5443344199781	-335.2865350549702	214	2402868940996608.0
240	-562.068737896961	-338.5209917148129	118	1425894550962176.0
241	-349.6577127098461	-338.5016154569533	133	709152115752960.0
242	-390.0633091331076	-341.27385219044453	88	626379163172864.0
243	-402.71669574265616	-343.6382282134013	111	750031912665088.0
244	-305.1586031918894	-345.34609090350506	102	1709553206788096.0
245	-427.77006820668754	-344.54149252879745	88	2746269133209600.0
246	-138.44547400140442	-342.7534124918117	91	720957786849280.0
247	-151.9796491808465	-340.07775869506395	214	3394981084102656.0
248	-95.66363750521987	-340.2620971746073	154	3746702067662848.0
249	-243.76737982083372	-337.8764613575399	98	2127962271973376.0
250	-227.75948865190122	-337.694139478535	137	1.3170011567259648e+16
251	-420.304551213288	-337.2622189211847	114	9390862795800576.0
252	-600.5250976539853	-339.7181597171224	127	738253727137792.0
253	-232.11931875449415	-338.67690572162996	121	1.6889918006001664e+16
254	-467.6745363402176	-341.98593706345633	95	911761731223552.0
255	-468.3750687759607	-342.91102037690484	170	3794130118770688.0
256	-162.5099139018464	-340.1073282562926	96	3103357440425984.0
257	-115.2907911339811	-337.726591509288	107	862099823624192.0
258	-369.7108352123299	-339.4249444835287	80	216908397412352.0
259	-365.52254106685615	-339.8779178836971	90	1357638386974720.0
260	-411.38461986306675	-341.27254925705984	85	503409601937408.0
261	-535.250605124495	-342.56631384174887	433	5862637959970816.0
262	-505.49749679467914	-343.24203300331686	113	3022435470540800.0
263	-437.1406682977668	-344.97861625593623	91	2731182148681728.0
264	-425.3139188410025	-347.2538158766984	84	481580434259968.0
265	-396.07450588535323	-346.55410772015864	83	1.0360013542785024e+16
266	-530.1729961758149	-349.33292085623714	139	2471990536372224.0
267	-430.21592735313146	-350.3672824185242	115	5364407985831936.0
268	-446.07981394482533	-351.998410198608	81	406413938130944.0
269	-298.2184574450805	-352.5015979610011	128	7748816047636480.0
270	-535.0913668739377	-352.55034729489483	140	1293514289053696.0
271	-60.551948821961766	-352.038396042608	91	2218606895955968.0
272	-310.5000111817425	-350.9459952933883	142	7074026900881408.0
273	-453.5659598336771	-350.12677617209295	177	4122120009416704.0
274	-270.332696828693	-348.97580731669314	104	6345330052235264.0
275	-590.6017328353568	-351.81104681792334	170	2.269596466348032e+16
276	-305.62478944542374	-350.12085467558956	112	2083224197857280.0
277	-473.8863605999528	-349.9759060282875	141	2826099719077888.0
278	-351.58821410260794	-347.1520297841112	148	1910450453348352.0
279	-297.93222988135574	-346.5682040720265	86	433305786253312.0
280	-655.2222646197872	-350.9865085626044	297	5737636119117824.0
281	-349.3280363570045	-351.3309580847043	97	4554808924635136.0
282	-407.4352836161274	-350.8878933644532	82	2221142384148480.0
283	-551.7812975018527	-355.0546614045295	159	1460150224879616.0
284	-475.5468726050562	-357.22626321597096	89	476494637891584.0
285	-401.39535364863957	-358.197072835416	102	2451733436825600.0
286	-438.0679803538798	-360.5644351967408	145	1162214710837248.0
287	-429.46113783596553	-361.02545151045825	96	5257510678757376.0
288	-462.3670980585998	-361.90705072175666	93	2631992937545728.0
289	-390.36112957119843	-362.93508842552194	213	1.2799832137138176e+16
290	-366.3679020862053	-362.4888922390999	103	3864237424967680.0
291	-395.89974110294196	-359.82962697519594	105	3988189858693120.0
292	-321.1822275355041	-359.6022202397443	102	1.934244337011917e+16
293	-493.69501839765957	-359.3983517175062	95	2.6485843508985856e+16
294	-62.21137583572724	-355.86302049098884	140	7687532570607616.0
295	-338.55204230590175	-356.79778225329153	99	5631229335175168.0
296	-631.3130620280324	-360.3308201189595	269	8404121855197184.0
297	-337.2374785858217	-359.9541624450961	103	1.3643004574040064e+16
298	-338.6586853715031	-359.0361387236402	198	8996763796766720.0
299	-217.726018039343	-359.2476590769934	113	3111325410131968.0
300	-599.1645802029456	-363.3335460249213	251	6915449449152512.0
301	-426.8052617233253	-363.87033755385966	121	1.7305109521432576e+16
302	-393.08703846694925	-363.46280508731155	189	1.0472794357137408e+16
303	-233.59559204436155	-363.9809212793197	88	1.6215036499984384e+16
304	-245.86075979001686	-363.48227011787185	130	3.11220511326208e+16
305	-330.7545843596579	-362.3932735969905	103	9479579491827712.0
306	-430.4807022383626	-362.0469190997833	137	7362413748027392.0
307	-408.63259218380136	-361.4802418353647	142	3214686665900032.0
308	-288.7674253964292	-361.90897000837674	97	8349353459580928.0
309	-367.1699490242657	-361.51825633540545	87	4651920417619968.0
310	-284.4814144144594	-359.8601895906119	112	6028800859176960.0
311	-470.7005348567819	-363.86291616543804	140	4970931467091968.0
312	-384.62239993455375	-360.9851922251815	98	4175244386369536.0
313	-370.4465730858466	-362.4010738974278	159	1.3156366224195584e+16
314	-439.411061732915	-363.8324999668752	90	1.11220093517824e+16
315	-477.8356832139527	-365.48227977392196	107	574476525436928.0
316	-606.0277809975335	-368.20052518843033	250	3.011150171124531e+16
317	-510.18023844703725	-370.090163489798	103	4015197632626688.0
318	-401.578641738684	-370.810044005992	165	9096483873357824.0
319	-507.16632101500164	-372.8202152429622	131	6923235497476096.0
320	-391.2890953418728	-372.3479332308755	86	2.5039111068975104e+16
321	-404.92248242367833	-372.0737293616901	125	7159898212925440.0
322	-264.0911518059652	-372.79028952876894	148	1.2806928731537408e+16
323	-415.7785342589848	-374.02958889318313	97	620706886287360.0
324	-188.93888567323046	-372.9083754574574	149	1.714242972745728e+16
325	-308.49686197169103	-371.3853035408739	157	9218542007975936.0
326	-479.9256425900694	-373.87456817500953	125	6086024800436224.0
327	-474.8425902788408	-374.3407807325925	104	1.589773367148544e+16
328	-89.99414542559296	-374.31059403855187	126	2.2766212970643456e+16
329	-552.2763020033	-377.51733488049626	183	1.6890059197579264e+16
330	-64.22713209639466	-376.77127102394434	112	3787571644956672.0
331	-474.6172657558411	-377.4387171733245	189	1.2209442346827776e+16
332	-128.8548468244409	-377.05025991237034	217	8862498865152000.0
333	-559.2990107957191	-380.85534021338043	158	2.650571148758221e+16
334	-545.9681667938964	-385.2183666551562	151	2021211341783040.0
335	-412.8960638865736	-382.5112716061514	137	3689349652348928.0
336	-384.7831594333249	-382.1580553086945	86	1.4498996059439104e+16
337	-368.9107729858059	-382.01327339094877	117	1162922400153600.0
338	-365.5657618323123	-381.6091755168978	79	2504480678281216.0
339	-362.5708719623026	-380.0641579119573	105	1991165602037760.0
340	-328.5583339489891	-379.89597968947214	345	2.453116125262643e+16
341	-392.5876528523961	-378.21794914447645	181	1.7707620679647232e+16
342	-347.4429562971783	-378.1960208631629	87	6683089669783552.0
343	-261.83406576656444	-376.9264243941873	170	9904653463453696.0
344	-610.4217666308805	-378.98291024456574	161	7676686239203328.0
345	-522.3606609269605	-381.1334256676853	130	6.096351034723533e+16
346	-708.8556097761276	-383.91645083173916	240	1.4831292724281344e+16
347	-344.76147512799963	-385.95918351616086	131	1.1723047215562752e+16
348	-405.72667876976396	-388.47153034377396	95	790156175605760.0
349	-431.5892072873958	-391.7975260841916	86	5586965594898432.0
350	-448.4148727422881	-393.82373888539405	157	3123162029096960.0
351	-444.6439055108221	-395.9711093493437	94	3.907963807793152e+16
352	-265.52875049348825	-394.4386756788507	115	1.519245133201408e+16
353	-315.6935968929365	-391.6185618099294	279	2.538818164359168e+16
354	-333.0294136019306	-392.61767165990403	109	6449785174884352.0
355	-330.15859491003965	-391.25612768534785	90	3.3240037328420864e+16
356	-267.9508274045395	-389.2717292559278	111	5039656173371392.0
357	-489.86190471930394	-392.51283807590266	158	1.462275324182528e+16
358	-378.6978143091055	-395.1208284043692	149	6742537595781120.0
359	-410.2162760500476	-395.5218723730595	148	3378961521442816.0
360	-254.65951283570158	-394.42421862819657	92	2.356203461948211e+16
361	-434.3512109465057	-394.65161061912175	148	2.2447567975284736e+16
362	-366.7313481277105	-392.98310312410405	91	1.895030951234765e+16
363	-495.66254882471935	-392.88572740162925	83	725675989401600.0
364	-258.2968361568095	-391.11499639033264	185	2.664624295870464e+16
365	-652.1328188840171	-393.36072807392685	173	7189591472013312.0
366	-561.634353937632	-394.9999344902861	112	2621574595084288.0
367	-320.2800035656064	-392.9217860486008	91	5153309482024960.0
368	-541.6049495449242	-394.02464765446007	89	9753047444881408.0
369	-281.4552773250739	-392.3947017473339	96	1.1510753857437696e+16
370	-350.85475565398315	-392.9158532147487	150	1.0402263489970176e+16
371	-450.74725091448215	-392.08076295772435	86	691108373725184.0
372	-492.15624335656815	-396.35407280460174	200	4.843901370748109e+16
373	-391.07977054191025	-397.15189220420734	181	5.375765901213696e+16
374	-370.846062152581	-396.3328833162757	84	882693563351040.0
375	-198.52094345848434	-395.6218758571647	127	1.7977172901888e+16
376	-498.7813102300878	-394.712762762063	97	5155938608087040.0
377	-334.15288518160315	-394.9952191554905	98	9852089827459072.0
378	-259.15235563993645	-392.8691398984606	150	3.604422207589581e+16
379	-385.30032539860116	-393.20292317861896	89	7065326651179008.0
380	-483.1957523616848	-395.0372154804044	183	9.394103598697677e+16
381	-369.6907771562655	-392.2101710500725	86	3.258219693814579e+16
