Episodes	Reward	AvgReward	Iterations	Loss
0	-116.64855698839638	-116.64855698839638	62	0
1	-202.29061790559118	-159.46958744699378	96	1898.669523179531
2	-237.24948999152673	-185.39622162850478	138	3804.2547504901886
3	-132.51054541333764	-172.174802574713	134	4078.7813447117805
4	-163.46698210043414	-170.43323847985724	65	2568.7457358837128
5	-130.30939388987503	-163.7459310481935	117	7474.21591937542
6	-166.44081695237819	-164.13091474879133	89	8036.493872642517
7	-172.38207952478825	-165.16231034579096	63	5433.00993514061
8	-141.41696140692318	-162.52393824147234	104	11950.83167207241
9	-140.7704317485578	-160.34858759218088	61	5525.043936014175
10	-225.70553212669904	-166.29012800440978	93	7473.525296926498
11	-119.03537484869176	-162.35223190809995	103	4844.867483377457
12	-229.125198114283	-167.4886139239602	93	5962.962398529053
13	-153.92841742560483	-166.52002845979197	97	4440.610709190369
14	-253.97198357863059	-172.35015880104785	115	3899.9618998765945
15	-136.83128517561633	-170.13022919945837	126	4291.137176394463
16	-165.2074115318702	-169.84065168960024	101	2856.654099702835
17	-151.7141960070591	-168.83362637390348	76	1707.1186898946762
18	-151.80358345997183	-167.93730832580184	76	1694.4078732728958
19	-99.36172226576846	-164.50852902280016	66	1087.8791058063507
20	-151.90472251968524	-163.90834776074706	67	1938.3547166585922
21	-285.4108493740322	-169.43118874316912	113	2504.6746113300323
22	16.037735834058168	-161.3673224572027	80	2204.1096576452255
23	-208.53332826278464	-163.33257269910197	84	4040.1399676799774
24	-163.36814846040198	-163.33399572955398	66	3860.5352861881256
25	-129.8925500048761	-162.04778627860483	130	7774.22946023941
26	-383.24498666468105	-170.24027518179284	103	4420.9670070409775
27	-235.1135417690752	-172.55717755991006	108	6489.4067759513855
28	-464.8706877055871	-182.63695377182995	105	5006.955207705498
29	-131.5732327529511	-180.93482973786735	74	7236.946439266205
30	-180.87567993705454	-180.93292167977663	96	6061.670372247696
31	-296.0680464674856	-184.5308943293925	84	4914.480337381363
32	-136.32872364610384	-183.07022249050496	92	4412.529883384705
33	-276.0580391545675	-185.8051582747421	140	5110.459110021591
34	-71.14649800739846	-182.529196552818	114	6643.361793041229
35	-473.6076304714703	-190.6147086061139	107	5915.901077270508
36	-263.2352157580294	-192.57742501562515	73	3227.6998970508575
37	-404.45631970833915	-198.1531854022755	112	4206.028431415558
38	-225.49920608960505	-198.85436541989935	89	3211.762735724449
39	-199.76868039689685	-198.8772232943243	75	2557.4043695926666
40	-408.0268327165455	-203.97843328023214	91	2895.0243812799454
41	-118.40046406326229	-201.94086258459	120	2732.2502579689026
42	-402.1313050624201	-206.59645427012092	85	1650.331820011139
43	-119.30947145693528	-204.6126592061849	59	1162.3366461992264
44	-102.34483718982821	-202.34004093915476	71	991.6392396688461
45	-138.6903376393414	-200.9563517369849	128	1678.3720955848694
46	-197.02259513446342	-200.87265478799512	91	1532.3651865124702
47	-419.8036692977188	-205.43371759028096	81	1576.3184578418732
48	-282.3141781340721	-207.0027065809706	67	1034.8278094530106
49	-160.98944222187077	-206.0824412937886	87	1370.6225888729095
50	-357.7801920699523	-209.05690699528205	90	1184.5093519687653
51	-220.4991304352904	-209.27694975374374	111	1968.4462097883224
52	-179.02152933677337	-208.70609276474428	88	1428.1529787778854
53	-166.3841498798298	-207.92235308169032	157	3360.1609412431717
54	-475.02694542095554	-212.7788002151315	82	1323.2720793485641
55	-560.4405431556354	-218.98704562478332	120	2047.0464552640915
56	-100.60223800078282	-216.91011917523946	69	1003.2490656375885
57	-240.88761390049993	-217.32352425670948	116	1734.1606912612915
58	-277.33287274607795	-218.34063185822419	126	2081.2130519151688
59	-91.14216191639538	-216.22065735919372	73	1165.43139398098
60	-24.03585232449518	-213.0700867848544	79	1608.6250830888748
61	-166.90823193120767	-212.32554073882784	106	1576.8990597724915
62	-120.74318723205266	-210.87185258792664	66	883.0544940233231
63	-219.97926117050653	-211.01415584702943	133	1801.7647513151169
64	-146.74418784384537	-210.0253871085189	73	1058.965772509575
65	-154.60910486342084	-209.18574646844166	74	864.8316133022308
66	-51.72722245241265	-206.83561924432183	107	1601.464629292488
67	-150.3525626076999	-206.00498605848918	83	1126.7730957269669
68	-186.4755513930118	-205.72195077348226	105	1423.0930713415146
69	-198.13717496167806	-205.6135968333136	93	1274.6904134750366
70	-463.3693280428516	-209.24395924471557	106	1503.8404675722122
71	-213.7672637271121	-209.30678291808215	106	1281.0849727392197
72	-165.95568624605468	-208.71293227873932	139	1793.884960770607
73	-111.02288473680713	-207.39279650114563	71	841.0868992805481
74	-172.92710567597737	-206.93325395681006	82	1034.5376940965652
75	-141.0613819691731	-206.06651879907798	80	893.470595240593
76	-160.3336574725556	-205.47258553509718	88	887.5814605951309
77	-135.77656920395856	-204.57904686418516	123	1291.5981950759888
78	-156.60317236229372	-203.97175731352831	164	2029.974589407444
79	-204.79352453274532	-203.9820294037685	91	1225.0389764904976
80	-130.52079750188855	-203.0751006148564	151	1800.4514816999435
81	-274.25869486923773	-203.94319322771472	108	1271.3310528993607
82	-152.62376327677453	-203.32488684276362	68	755.0314728021622
83	-116.17283563723382	-202.28736242365017	114	1613.3648483753204
84	-211.16685997720776	-202.39182710075085	137	1538.206749677658
85	-253.59194570802873	-202.98717731711452	112	1240.6777118444443
86	-295.7449702011704	-204.05335884451745	116	1253.4072259664536
87	-173.3238613612175	-203.70416000948	89	813.2750679850578
88	-188.9388698150587	-203.53825787246404	80	925.1159827113152
89	-156.0556114450976	-203.01067291215998	113	1178.3560563921928
90	-304.34119322072695	-204.12419511335304	121	1021.9894543290138
91	-170.67576412941702	-203.76062521135373	82	750.7736209630966
92	-121.30127472758333	-202.87396552873253	65	459.7003133893013
93	-142.70114318917786	-202.23382912086493	98	1012.2300940155983
94	-86.25657524106998	-201.01301592213022	102	820.9720120429993
95	-364.67805292576577	-202.71786005758477	80	738.4064903259277
96	-117.52136177435561	-201.83954564229373	76	843.7577676773071
97	-144.01638546566846	-201.24951339559348	91	825.9693239927292
98	-152.36281036361657	-200.75570831446242	144	1185.07271194458
99	-189.06154425335598	-200.63876667385136	83	647.6808613538742
100	-157.14725878969756	-200.20815768489933	128	1030.304608821869
101	-147.73866504369985	-200.51598053693206	150	1152.097731411457
102	-209.43490760824255	-200.58671607854248	86	718.9569467306137
103	-196.04680207229464	-200.17876867340155	134	1257.8852344751358
104	-140.61057074991857	-200.25896694406077	100	769.414996445179
105	-186.90012094435076	-200.49097821974314	91	1100.2274039387703
106	-163.6860811275326	-200.8214404696209	106	907.3021687865257
107	-167.28043227868483	-200.82975349265362	104	924.8271887898445
108	-125.82847363996717	-200.3688267017148	89	728.9003730416298
109	-369.722317371985	-202.6292757706758	145	1128.7895407676697
110	-160.04944500465393	-202.8201570900431	113	1019.8281186819077
111	-158.25257717658116	-202.152306050933	82	706.8869453668594
112	-202.1271332359883	-202.9749967280349	132	1091.2755487561226
113	-155.0053599080408	-202.24113694381475	68	394.4665256738663
114	-195.01611880975855	-202.64794586841032	79	449.2069944739342
115	-131.65459809197617	-201.4368826457702	61	508.6897891163826
116	-196.04569075214022	-202.0231638891021	91	824.9191300272942
117	-111.28502798048285	-201.48927890344484	75	457.51148158311844
118	-143.636378774435	-201.409300515003	82	563.0083047151566
119	-200.0560313132992	-201.88704752345174	129	848.082818031311
120	-149.3328096437938	-202.38181076481837	86	694.96143835783
121	-220.59429528642414	-203.06190554468708	124	786.8882436752319
122	-102.14519708112142	-201.24739413584635	127	885.2893950939178
123	-60.921189164707855	-202.0093636902896	125	923.7144695520401
124	-181.72183976596656	-201.74390340814287	106	753.5866449475288
125	-139.4942123928025	-201.50752780351317	76	748.0589020848274
126	-120.74497678997497	-201.41695777168246	132	915.4148350358009
127	-135.60681637230547	-198.96509469948072	94	725.6701444387436
128	-377.28520905571844	-200.37273496964553	108	1056.4228452444077
129	-148.78737955746118	-197.2431972652086	75	571.8149769902229
130	-138.93733564389973	-197.31610917502	153	1002.2006484270096
131	-115.5471812035083	-196.66929235587597	92	671.1956182718277
132	-300.02747698578116	-196.70849463823527	72	357.8442507982254
133	-90.86294086197414	-196.25833837304592	137	807.4687756896019
