Episodes	Reward	AvgReward	Iterations	Loss
179	-129.00026320785693	-175.5133704450408	90	1999.2839067280293
180	-128.56595541875865	-175.12647887730415	150	2992.519450992346
181	-182.10104107612656	-175.87583645629192	121	3492.9283249229193
182	-180.77071966063926	-177.36312959627284	98	1788.4420507736504
183	-79.34050962991883	-176.71120006054588	118	1165.3616722226143
184	-220.0280082994728	-177.52506719075768	160	4575.992894873023
185	-213.20153727114337	-178.05451650466645	168	7169.478355385363
186	-213.5615862076725	-177.27078998945672	153	5990.787558495998
187	-260.3818924416746	-180.55325743406115	118	2027.05432382226
188	-183.68910639267315	-180.77321479011664	108	2109.598710566759
189	-97.69357158780933	-180.68069370551484	139	2473.939469985664
190	-236.14925470759655	-181.9839793564501	90	2119.2760667204857
191	-267.2182213997563	-181.4327031100714	155	3429.6608766913414
192	-229.16392737179604	-182.4895639896151	174	4489.097839951515
193	-78.63232030770597	-181.41513965622786	121	2932.692480042577
194	-293.2747759584555	-182.9755465189411	116	2339.5563042759895
195	-152.8292676730481	-182.54068781968735	158	5325.617286406457
196	-316.6664208564444	-183.27444378835736	145	4298.02197766304
197	-102.52103176624131	-182.7875794955677	114	5978.766503944993
198	-218.7941678175962	-184.1882373835744	115	3485.865955144167
199	-141.47109962177103	-183.95926316661712	143	7051.428529381752
200	-142.38320381835408	-184.2389303625736	124	3831.0104110240936
201	-145.85699616195524	-182.92127326154724	78	1102.807448618114
202	-97.00374000774319	-181.7711551727428	113	4565.036933839321
203	-104.75826842116561	-181.0259807268679	93	3266.319457113743
204	-159.6520791819761	-180.9551207639096	127	4925.089253887534
205	-181.7015019020652	-181.67361744849072	142	3438.9895387738943
206	-154.05213346571168	-180.73434144799452	85	1814.4276290237904
207	-163.5348801305975	-180.5280096766821	108	2760.380934357643
208	-120.73564007555973	-180.83350991489343	109	3707.1304700151086
209	-98.48286291425741	-179.51497941799343	87	1761.4364032000303
210	-42.24045069570963	-177.5455125744558	216	6094.963312551379
211	-116.45760971441487	-176.88798514402208	150	1072.40539226681
212	-168.94982221999595	-176.81699854397516	207	2914.3454144895077
213	-242.42799172306064	-177.74785712830482	106	3479.457665324211
214	-211.38249831946973	-178.35493197638326	121	2232.3477393090725
215	-285.30553623340927	-179.606704281907	161	7531.66787776351
216	-105.62970487605159	-178.47080823562786	232	3789.1691996753216
217	-128.6414400297842	-177.27759801048884	105	1820.5578281730413
218	-159.15231198797323	-176.8596856568966	73	2332.977610334754
219	-145.9876963331658	-176.25114127241721	110	6747.271870471537
220	-194.41575889200843	-173.65978144581103	94	979.8458905741572
221	-70.63387810263438	-172.47299148183407	85	1050.930175051093
222	-83.68314335045054	-171.95958428364318	80	1030.54252871871
223	-193.4661924976622	-171.87854169643214	99	707.2892149090767
224	-145.81532169923867	-170.90367115877427	114	5605.1527336239815
225	-76.0532811830264	-170.64468690037714	207	7368.227392196655
226	-124.00928531976558	-169.85075535456028	90	2773.9004140347242
227	-164.41215890762953	-169.24667822070114	173	3186.3355919644237
228	-115.81336931580167	-168.55972628306546	167	11796.836046129465
229	-205.9248787414228	-169.0344297300276	93	2927.635435193777
230	-206.04344809500844	-169.56826512377205	96	5548.134769409895
231	-144.79725474590265	-168.71401394329772	162	4777.864864364266
232	-253.9817500293633	-169.90219630276067	96	6524.306284189224
233	-209.37875446662753	-170.65075160282206	155	7891.763648405671
234	-84.35643474286827	-169.62248846082127	90	12081.920934438705
235	-166.14199921883474	-169.9168283686387	123	7992.450914084911
236	-200.4356443788461	-170.55337456734534	174	23585.132435321808
237	-107.0443677059738	-168.61436656116294	152	1982.9727452397346
238	-83.53198316860019	-168.30742827051287	166	1805.576867222786
239	-194.29605992651307	-168.54804492004388	116	3095.1382868140936
240	-199.7999359704773	-169.3472149843095	131	4507.706402301788
241	-177.60539482628252	-169.71221810617527	109	2565.6842865794897
242	-265.46280993291634	-171.81408201801983	217	14295.018444687128
243	-185.31809149127474	-172.4531964215429	160	15302.186795890331
244	-142.72529630515874	-172.10383995271934	190	7717.190686047077
245	-109.44497959967708	-171.220456317328	108	9538.775074407458
246	-211.25467645444536	-172.51330105162543	168	12572.833635598421
247	-197.99645578189245	-173.03050962684776	107	15037.898262739182
248	-296.88483217503085	-173.74026422075391	97	7740.875992029905
249	-168.1881936169979	-173.7508389295565	151	9297.15269933641
250	-87.92425340615716	-173.6270176003996	157	4227.721541427076
251	-339.6797514351955	-174.22705174397504	100	8878.537016019225
252	-86.91142214625933	-172.62639329700363	112	6570.614959686995
253	-114.04057870838298	-173.11610901633415	149	2739.247482866049
254	-101.61248825699369	-170.83019803958211	161	5869.467645123601
255	-180.91732013824168	-170.90250526393086	131	2374.8222865760326
256	-50.0809085116188	-168.45176444112104	97	878.2469112575054
257	-112.23065819609064	-167.03819945817165	177	7823.376128792763
258	-167.79480171356192	-167.4399167132246	191	3937.494998022914
259	-179.69436899698303	-166.61096091857226	138	6420.776745051146
260	-218.5115386646312	-167.13918619211807	156	11606.218530520797
261	-329.779307429664	-167.85466699433087	130	2018.5218297988176
262	-106.47779680046753	-166.7797780695004	175	8490.717575386167
263	-101.54936024800845	-166.06348808502608	268	18967.517025873065
264	-333.52202936417746	-167.766014345198	234	8084.119692735374
265	-183.16498279481306	-167.30314114335624	119	5298.299894303083
266	-167.50243200982192	-168.13869763244045	127	4544.495161652565
267	-105.97264407825698	-165.46739665276561	143	6322.232201993465
268	-159.87341383699373	-165.30592390749374	141	5779.380727261305
269	-156.66556385864556	-166.14271106132557	84	4301.143162071705
270	-121.89727431686947	-165.51991269630324	164	22870.828451752663
271	-167.6121516727326	-165.72988411118723	114	2159.788834914565
272	-188.11296345750912	-165.26387628330428	110	6038.801826000214
273	-102.61577748852261	-165.82159373050243	202	19705.36744648218
274	-350.5907400845819	-167.89759312273304	594	40241.38139428198
275	-156.5766026611929	-167.66299244622078	143	5819.57017236948
276	-105.11263385670404	-167.65600291750204	160	14168.2696146667
277	-144.9757114939929	-167.6621797884995	132	14900.749097287655
278	-216.31033987880193	-165.7876411367427	113	16044.679334819317
279	-183.108691967984	-167.31807113864124	120	3560.0806216597557
280	-18.99759819980632	-166.22893584153184	84	4831.240277260542
281	-170.74396259048717	-166.64653987293508	166	17449.416099607944
282	-68.57515788923271	-165.52252122752034	114	49438.526543438435
283	-208.3111180267744	-165.7951984390662	177	16953.763653986156
284	-226.77355475685818	-167.25493155913492	69	1187.0837695896626
285	-207.0113052361635	-167.1260533109833	112	4581.102468803525
286	-132.9469888518817	-166.3314538216837	172	13420.262658521533
287	-104.58990434098575	-165.25252627844918	75	2268.1964014470577
288	-25.562902693487274	-162.92758578589286	130	3135.02383813262
289	-216.14527652431778	-163.24893400501807	201	15111.991640210152
290	-158.30290788502566	-163.84902644360437	198	9150.420200068504
291	-139.19387011159355	-162.88907214067362	137	9386.95530769229
292	-120.65852646461661	-161.4379860522069	95	22076.334564357996
293	-323.7658208947199	-162.37463846332497	139	11930.219501078129
294	-106.55707955977795	-162.65112122819696	147	20328.907861053944
295	-181.9915230922973	-161.5493068433835	103	6549.271453142166
296	-157.472024586591	-161.5952747336166	121	11655.746653139591
297	-105.57154810753929	-159.50522648857793	182	4670.169403418899
298	-92.0090866547611	-159.40114782410785	126	12392.735208168626
299	-118.87107602909794	-158.41181028164746	139	10164.683089248836
300	-191.51552204739045	-158.9072996125942	120	2249.8883792907
301	-139.11194842743697	-158.87491094535739	98	1380.0387476980686
302	-151.8241247859356	-158.9339914267829	142	2414.5953144580126
303	-200.86269908025162	-159.9622979522533	165	4793.335068851709
304	-117.02777361183787	-160.08377820166592	180	7896.992118597031
305	-130.10735075902556	-159.79125613807236	113	1974.8965359032154
306	-220.48182609137734	-160.17521974390712	168	5578.387166202068
307	-301.84868300981236	-161.6385519176111	217	10087.895615190268
308	-94.49722397763539	-160.95501076758177	128	9065.127848088741
309	-78.35089334155236	-160.53535980981934	109	3608.5591683387756
310	-115.33320051733648	-160.7021948355924	185	1918.1774095445871
311	-126.64558314266345	-161.53788921625528	128	3102.4466819763184
312	-292.45048070076564	-163.28039288938746	650	64583.27398736775
313	-119.65684282271982	-162.79234358842433	188	40466.378483206034
314	-254.61650274098716	-162.9130219153345	186	39305.65273299813
315	-280.4089479144634	-163.59645210934437	323	35642.56188549101
316	-199.24722627558674	-162.7443896345144	175	17223.795254915953
317	-135.14175175460997	-163.03658811846054	128	2429.1920596957207
318	-216.1670066349378	-163.9031778868284	234	17586.52639758587
319	-165.4218013865447	-163.9652520392895	130	7197.511163383722
320	-206.2751139911187	-164.56215716461583	207	25362.98012536764
321	-158.62063772475074	-164.20775002434593	117	6577.077225327492
322	-160.46698028888517	-165.0971866796553	122	9507.929558306932
323	-74.23703901056982	-165.00366089411196	116	6428.466089725494
324	-230.20195048542993	-165.36738127022844	129	5081.600310087204
325	-247.6273171463537	-166.3754208291108	244	15220.122643321753
326	-240.8752317262314	-168.00732132953854	274	30783.649259969592
327	-60.89566026843867	-167.3824339527927	109	45839.30721014738
328	-459.44847098090713	-170.30358555747864	110	25707.335242897272
329	-139.42961591114243	-170.53740978119487	153	12041.56089130044
330	-106.26815401261794	-169.55070953635527	98	4117.01565861702
331	-361.4795061517628	-171.0896804082043	318	9214.168933816254
332	-149.5002062091774	-171.1362442840783	119	15095.722962915897
333	-113.05000651597523	-169.740880486916	155	3422.6518039405346
334	-5.887152622697641	-167.7261121518276	182	11182.173926964402
335	-130.0109883245768	-168.1781374348148	168	20612.405144274235
336	-238.37214356240813	-168.8932873788106	201	4198.109130889177
337	-373.2078242282764	-170.6039030208842	102	4656.38736744225
338	-133.2996382732617	-170.86385619481766	175	6098.823221027851
339	-39.01969639701789	-170.42314048420798	102	7235.315603137016
340	-79.40819032571346	-169.28563682479415	169	7540.403293669224
341	-246.83144286358922	-169.75129530888435	321	18119.225675284863
342	-258.32553628096275	-170.5505046302178	149	13461.379096105695
343	-69.77812130916193	-168.6130324656262	120	10419.150447309017
344	-176.76774446735322	-168.52837556439923	144	6864.898917913437
345	-149.42206487829944	-168.5946802037373	194	26617.343497425318
346	-126.85869922173843	-168.76709326930225	137	4919.480069100857
347	-207.64114659139102	-168.7313157459057	149	3255.7490985691547
348	-103.1516629363169	-167.792258390999	167	13540.234747558832
349	-66.04192858679929	-165.50668508814525	101	15064.630624234676
350	-261.09298231057255	-166.42653448115092	128	16840.42764133215
351	-240.78930400320883	-167.940049833597	116	17206.4943190217
352	-198.3755453270655	-166.5409982879719	147	17275.745368421078
353	-168.5571954574749	-167.34937228115223	117	17817.21683615446
354	-110.68420412546922	-167.3161408496382	88	12670.670636594296
355	-234.86744611150945	-168.63549686799973	156	38198.43773162365
356	-194.81855454747853	-168.77313285224963	171	5298.315362691879
357	-304.2722390663895	-171.28987869932655	211	60940.6958065629
358	-270.9752909466388	-172.86160773646074	308	23339.308794289827
359	-292.516589919113	-174.09647692661468	319	29292.153545305133
360	-142.73873294170517	-173.7305795399288	159	22740.78025856614
361	-111.13926315420817	-172.6674877031919	120	9477.103061676025
362	-130.96344426779078	-170.6990138105001	149	45717.795133024454
363	-99.91185752795411	-170.6340045107723	130	11364.395598948002
364	-173.15128896903195	-171.3429344981091	154	39566.079218029976
365	-115.13209317086894	-169.18065790213575	107	24841.335789620876
366	-112.58543063791943	-168.48185045503783	144	55383.741740345955
367	-164.6343395488421	-168.4534534999786	112	78135.48529028893
368	-327.2763849899691	-170.6445796476193	86	45832.60240089893
369	-290.74106721828355	-171.94029898802813	126	31254.913150846958
370	-125.63957418771531	-171.63311097148429	135	48325.950418293476
371	-173.97575806852478	-172.14873952348088	90	37695.372359484434
372	-142.72590278819288	-171.90234101967354	117	11454.793250918388
373	-248.91998659762763	-172.5043907537341	150	7829.454003512859
374	-19.63005026427983	-171.68274989012775	106	14154.792572021484
375	-111.36678559818496	-169.3141958853119	126	29796.754089653492
376	-156.35760524758388	-169.31202759408805	101	9171.30571576953
377	-259.85088404379604	-170.84408947712856	240	39531.999506533146
378	-130.42161125070555	-170.6999894747198	226	26365.70355051756
